OBJECT_ID	OBJECT	TYPE_DESCRIPTION	SENSOR	NUMBER_IN_CONTAINER	V_DEPL_V	CENTER	DET_ID	DCUHARDID
30200020017591	MOD	EC_R7P.4U	30211334388708	2	133.38	VIENNA	470182132	7992231
30200020017591	MOD	EC_R7P.4U	30211441026509	3	113	STM	470182132	7992231
30200020017592	MOD	EC_R4P.4U-S	30221845200619	2	210	HPK	470374284	16117905
30200020017593	MOD	EC_R7P.4U	30221352303103	2	225.18	VIENNA	470328548	3535249
30200020017593	MOD	EC_R7P.4U	30221451202506	3	225	HPK	470328548	3535249
30200020017594	MOD	EC_R3P.4U	30220740203408	2	210	HPK	470329196	16710701
30200020017595	MOD	EC_R3P.4U	30220734802819	2	220	HPK	470357096	3276333
30200020017596	MOD	EC_R1S.6U	30220550201117	2	300	HPK	470307365	7598951
30200020017597	MOD	EC_R1P.6D	30220534000417	2	220	HPK	470049322	7993099
30200020017598	MOD	EC_R7P.4U	30221352303141	2	230	HPK	470345704	6157689
30200020017598	MOD	EC_R7P.4U	30221452903326	3	210	HPK	470345704	6157689
30200020017599	MOD	EC_R3P.4U	30220740203414	2	210	HPK	470328932	16708909
30200020017600	MOD	EC_R1S.6U	30220550201122	2	300	HPK	470308389	16447789
30200020017601	MOD	EC_R5S.6U	30220953504736	3	200	HPK	470426277	3538253
30200020017601	MOD	EC_R5S.6U	30221053604331	2	190	HPK	470426277	3538253
30200020017602	MOD	EC_R5S.6U	30220953504526	3	170	HPK	470325161	3535783
30200020017602	MOD	EC_R5S.6U	30221053504241	2	180	HPK	470325161	3535783
30200020017603	MOD	EC_R7P.4U	30221352303128	2	220	HPK	470344680	14351917
30200020017603	MOD	EC_R7P.4U	30221452903425	3	180	HPK	470344680	14351917
30200020017604	MOD	EC_R4P.4U-S	30221850601130	2	231	HPK	470177924	3862829
30200020017605	MOD	EC_R4P.4U-S	30221850601127	2	222	HPK	470177416	11662993
30200020017606	MOD	EC_R6P.4U	30221152703125	3	190	HPK	470394052	7730711
30200020017606	MOD	EC_R6P.4U	30221253302711	2	210	HPK	470394052	7730711
30200020017607	MOD	EC_R7P.4U	30221352303202	2	220	HPK	470345188	16183921
30200020017607	MOD	EC_R7P.4U	30221452903418	3	200	HPK	470345188	16183921
30200020017608	MOD	EC_R7P.4U	30221352303122	2	220	HPK	470357992	6026661
30200020017608	MOD	EC_R7P.4U	30221452903416	3	190	HPK	470357992	6026661
30200020017609	MOD	EC_R7P.4U	30221352303126	2	230	HPK	470377968	14414245
30200020017609	MOD	EC_R7P.4U	30221452903421	3	210	HPK	470377968	14414245
30200020017610	MOD	EC_R7P.4U	30221352303142	2	230	HPK	470345712	7730833
30200020017610	MOD	EC_R7P.4U	30221452903329	3	210	HPK	470345712	7730833
30200020017611	MOD	EC_R3P.4U	30220734702411	2	220	HPK	470083432	14022289
30200020017612	MOD	EC_R6P.4U	30221152703127	3	190	HPK	470131652	12514667
30200020017612	MOD	EC_R6P.4U	30221253302712	2	210	HPK	470131652	12514667
30200020017613	MOD	EC_R1P.6D	30220534000419	2	220	HPK	470049318	9697631
30200020017614	MOD	EC_R1P.6D	30220532500227	2	170	HPK	470079014	7467395
30200020017615	MOD	EC_R4P.4U-S	30221850701207	2	168	HPK	470357896	5504145
30200020017616	MOD	EC_R1P.6D	30220550201102	2	300	HPK	470313002	14286319
30200020017617	MOD	EC_R5S.6U	30220953504520	3	170	HPK	470389161	14417317
30200020017617	MOD	EC_R5S.6U	30221053604412	2	190	HPK	470389161	14417317
30200020017618	MOD	EC_R5S.6U	30220953504738	3	200	HPK	470325165	5504523
30200020017618	MOD	EC_R5S.6U	30221053604340	2	180	HPK	470325165	5504523
30200020017619	MOD	EC_R5S.6U	30220953504508	3	190	HPK	470374569	7468271
30200020017619	MOD	EC_R5S.6U	30221053504207	2	190	HPK	470374569	7468271
30200020017620	MOD	EC_R5S.6U	30220953504509	3	200	HPK	470361257	7862949
30200020017620	MOD	EC_R5S.6U	30221053504208	2	170	HPK	470361257	7862949
30200020017621	MOD	EC_R5S.6U	30220953504734	3	190	HPK	470406829	5894487
30200020017621	MOD	EC_R5S.6U	30221053604402	2	180	HPK	470406829	5894487
30200020017622	MOD	EC_R5S.6U	30220953604813	3	200	HPK	470325157	6224395
30200020017622	MOD	EC_R5S.6U	30221053604411	2	170	HPK	470325157	6224395
30200020017624	MOD	EC_R4P.4U-S	30221850601126	2	224	HPK	470177412	12320401
30200020017625	MOD	EC_R3P.4U	30220734802821	2	220	HPK	470410344	3536785
30200020017626	MOD	EC_R1S.6U	30220540400815	2	230	HPK	470327589	16183883
30200020017627	MOD	EC_R5S.6U	30220953504527	3	190	HPK	470309037	5635493
30200020017627	MOD	EC_R5S.6U	30221053604409	2	180	HPK	470309037	5635493
30200020017628	MOD	EC_R5S.6U	30220953504528	3	170	HPK	470394793	14809791
30200020017628	MOD	EC_R5S.6U	30221053604408	2	180	HPK	470394793	14809791
30200020017629	MOD	EC_R7P.4U	30211335059448	2	135	STM	470439916	8125463
30200020017629	MOD	EC_R7P.4U	30211441026517	3	123	STM	470439916	8125463
30200020017630	MOD	EC_R5S.6U	30220953504516	3	200	HPK	470426281	9828319
30200020017630	MOD	EC_R5S.6U	30221053504204	2	190	HPK	470426281	9828319
30200020017631	MOD	EC_R3P.4U	30220734802632	2	210	HPK	470110820	8253841
30200020017632	MOD	EC_R3P.4U	30220734802805	2	220	HPK	470393444	14416273
30200020017633	MOD	EC_R7P.4U	30211334875948	2	135	STM	470177508	5698059
30200020017633	MOD	EC_R7P.4U	30211441026522	3	125	STM	470177508	5698059
30200020017635	MOD	EC_R5S.6U	30220953504512	3	200	HPK	470442921	5962285
30200020017635	MOD	EC_R5S.6U	30221053504210	2	200	HPK	470442921	5962285
30200020017636	MOD	EC_R3P.4U	30220735103231	2	230	HPK	470147940	5634919
30200020017637	MOD	EC_R5S.6U	30220953204135	3	200	HPK	470327973	13761547
30200020017637	MOD	EC_R5S.6U	30221053604325	2	190	HPK	470327973	13761547
30200020017638	MOD	EC_R1S.6U	30220550201105	2	300	HPK	470344489	12188049
30200020017640	MOD	EC_R5S.6U	30220953504529	3	170	HPK	470328485	15858699
30200020017640	MOD	EC_R5S.6U	30221053604407	2	190	HPK	470328485	15858699
30200020017641	MOD	EC_R1P.6D	30220541201033	2	253.89	VIENNA	470062886	14086871
30200020017644	MOD	EC_R5S.6U	30220953504505	3	190	HPK	470099881	12056843
30200020017644	MOD	EC_R5S.6U	30221053504216	2	160	HPK	470099881	12056843
30200020017645	MOD	EC_R1S.6U	30220540400819	2	230	HPK	470062885	5697849
30200020017646	MOD	EC_R4P.4U-S	30221850601120	2	227	HPK	470406028	5635405
30200020017647	MOD	EC_R5S.6U	30220953504506	3	160	HPK	470357933	10091231
30200020017647	MOD	EC_R5S.6U	30221053504215	2	180	HPK	470357933	10091231
30200020017648	MOD	EC_R7P.4U	30221352303211	2	220	HPK	470372840	13761613
30200020017648	MOD	EC_R7P.4U	30221452903424	3	190	HPK	470372840	13761613
30200020017651	MOD	EC_R7P.4U	30221352303138	2	220	HPK	470095600	5766801
30200020017651	MOD	EC_R7P.4U	30221452903413	3	180	HPK	470095600	5766801
30200020017652	MOD	EC_R7P.4U	30221352303210	2	230	HPK	470049780	11664017
30200020017652	MOD	EC_R7P.4U	30221452903434	3	200	HPK	470049780	11664017
30200020017653	MOD	EC_R7P.4U	30221352303125	2	220	HPK	470344692	11989293
30200020017653	MOD	EC_R7P.4U	30221452903402	3	190	HPK	470344692	11989293
30200020017654	MOD	EC_R5S.6U	30220953504737	3	200	HPK	470180521	13759727
30200020017654	MOD	EC_R5S.6U	30221053604332	2	190	HPK	470180521	13759727
30200020017655	MOD	EC_R3P.4U	30220740203413	2	210	HPK	470082412	5371499
30200020017657	MOD	EC_R3P.4U	30220734802836	2	220	HPK	470050668	8256913
30200020017658	MOD	EC_R6P.4U	30221152703122	3	190	HPK	470131660	12319767
30200020017658	MOD	EC_R6P.4U	30221253302709	2	210	HPK	470131660	12319767
30200020017660	MOD	EC_R5S.6U	30220953504514	3	200	HPK	470180517	10091071
30200020017660	MOD	EC_R5S.6U	30221053604415	2	190	HPK	470180517	10091071
30200020017661	MOD	EC_R3P.4U	30220740203409	2	210	HPK	470082404	11992109
30200020017662	MOD	EC_R5S.6U	30220953504522	3	160	HPK	470079397	3930533
30200020017662	MOD	EC_R5S.6U	30221053604405	2	180	HPK	470079397	3930533
30200020017663	MOD	EC_R1P.6D	30220554301304	2	290	HPK	470312998	15136387
30200020017665	MOD	EC_R5S.6U	30220953504504	3	160	HPK	470160805	12516909
30200020017665	MOD	EC_R5S.6U	30221053504206	2	200	HPK	470160805	12516909
30200020017667	MOD	EC_R5S.6U	30220953504741	3	200	HPK	470422181	14416549
30200020017667	MOD	EC_R5S.6U	30221052303414	2	190	HPK	470422181	14416549
30200020017668	MOD	EC_R1S.6U	30220550201126	2	300	HPK	470344485	7994001
30200020017669	MOD	EC_R6P.4U	30221152703112	3	190	HPK	470114756	14613037
30200020017669	MOD	EC_R6P.4U	30221253302722	2	220	HPK	470114756	14613037
30200020017670	MOD	EC_R5S.6U	30220953504702	3	180	HPK	470406821	16380531
30200020017670	MOD	EC_R5S.6U	30221053504205	2	190	HPK	470406821	16380531
30200020017671	MOD	EC_R5S.6U	30220953504523	3	190	HPK	470389165	12188305
30200020017671	MOD	EC_R5S.6U	30221053604406	2	190	HPK	470389165	12188305
30200020017675	MOD	EC_R6P.4U	30221153803543	3	200	HPK	470049232	8254597
30200020017675	MOD	EC_R6P.4U	30221253802816	2	190	HPK	470049232	8254597
30200020017676	MOD	EC_R5S.6U	30220953504537	3	190	HPK	470377125	8321291
30200020017676	MOD	EC_R5S.6U	30221053504221	2	170	HPK	470377125	8321291
30200020017677	MOD	EC_R3P.4U	30220734802822	2	220	HPK	470063208	7798317
30200020017678	MOD	EC_R5S.6U	30220953604812	3	200	HPK	470406309	1177535
30200020017678	MOD	EC_R5S.6U	30221053604410	2	200	HPK	470406309	1177535
30200020017679	MOD	EC_R5S.6U	30220953204133	3	200	HPK	470147753	7860491
30200020017679	MOD	EC_R5S.6U	30221053604309	2	200	HPK	470147753	7860491
30200020017680	MOD	EC_R5S.6U	30220953504513	3	200	HPK	470422189	16710667
30200020017680	MOD	EC_R5S.6U	30221053504203	2	190	HPK	470422189	16710667
30200020017681	MOD	EC_R6P.4U	30221154103825	3	170	HPK	470344140	16513701
30200020017681	MOD	EC_R6P.4U	30221254103212	2	170	HPK	470344140	16513701
30200020017682	MOD	EC_R5S.6U	30220953504524	3	200	HPK	470442917	5633643
30200020017682	MOD	EC_R5S.6U	30221053604416	2	200	HPK	470442917	5633643
30200020017683	MOD	EC_R5S.6U	30220953504733	3	190	HPK	470309029	16382865
30200020017683	MOD	EC_R5S.6U	30221053604318	2	180	HPK	470309029	16382865
30200020017685	MOD	EC_R1P.6D	30220550201103	2	300	HPK	470308390	11992807
30200020017686	MOD	EC_R7P.4U	30211335059446	2	136	STM	470178020	11664755
30200020017686	MOD	EC_R7P.4U	30211441026518	3	127	STM	470178020	11664755
30200020017687	MOD	EC_R5S.6U	30220953504732	3	200	HPK	470426537	12320421
30200020017687	MOD	EC_R5S.6U	30221053604401	2	200	HPK	470426537	12320421
30200020017688	MOD	EC_R7P.4U	30211334442514	2	195.27	VIENNA	470181364	7470381
30200020017688	MOD	EC_R7P.4U	30211434603549	3	189.93	VIENNA	470181364	7470381
30200020017690	MOD	EC_R3P.4U	30220740203412	2	200	HPK	470066536	14285427
30200020017692	MOD	EC_R7P.4U	30211333711007	2	197.02	VIENNA	470176244	14087725
30200020017692	MOD	EC_R7P.4U	30211434273102	3	200.23	VIENNA	470176244	14087725
30200020017695	MOD	EC_R5S.6U	30220953504721	3	200	HPK	470426533	16119441
30200020017695	MOD	EC_R5S.6U	30221053604319	2	200	HPK	470426533	16119441
30200020017696	MOD	EC_R5S.6U	30220953504501	3	160	HPK	470079405	9892831
30200020017696	MOD	EC_R5S.6U	30221053504222	2	180	HPK	470079405	9892831
30200020017697	MOD	EC_R1S.6U	30220550201127	2	300	HPK	470308901	5635217
30200020017698	MOD	EC_R4P.4U-S	30221850601125	2	225	HPK	470340484	16382797
30200020017701	MOD	EC_R6P.4U	30221153803525	3	240	HPK	470423748	5895077
30200020017701	MOD	EC_R6P.4U	30221254603314	2	200	HPK	470423748	5895077
30200020017702	MOD	EC_R6P.4U	30221153803527	3	230	HPK	470422220	15989881
30200020017702	MOD	EC_R6P.4U	30221253302736	2	250	HPK	470422220	15989881
30200020017703	MOD	EC_R6P.4U	30221153803514	3	230	HPK	470409672	5960411
30200020017703	MOD	EC_R6P.4U	30221253802801	2	210	HPK	470409672	5960411
30200020017704	MOD	EC_R6P.4U	30221153803511	3	240	HPK	470180552	4062507
30200020017704	MOD	EC_R6P.4U	30221253802827	2	240	HPK	470180552	4062507
30200020017705	MOD	EC_R5P.6D	30220953304406	3	170	HPK	470049446	1307487
30200020017705	MOD	EC_R5P.6D	30221053304121	2	190	HPK	470049446	1307487
30200020017706	MOD	EC_R6P.4U	30221154103821	3	170	HPK	470344136	12188817
30200020017706	MOD	EC_R6P.4U	30221254103213	2	200	HPK	470344136	12188817
30200020017707	MOD	EC_R6P.4U	30221153803523	3	220	HPK	470328016	7994513
30200020017707	MOD	EC_R6P.4U	30221254603309	2	200	HPK	470328016	7994513
30200020017708	MOD	EC_R6P.4U	30221152703126	3	190	HPK	470394064	4062629
30200020017708	MOD	EC_R6P.4U	30221253302735	2	210	HPK	470394064	4062629
30200020017709	MOD	EC_R5P.6D	30220953304407	3	170	HPK	470094250	9565503
30200020017709	MOD	EC_R5P.6D	30221053304106	2	190	HPK	470094250	9565503
30200020017710	MOD	EC_R6P.4U	30221153803504	3	220	HPK	470442700	13892209
30200020017710	MOD	EC_R6P.4U	30221253802811	2	230	HPK	470442700	13892209
30200020017712	MOD	EC_R6P.4U	30221153803532	3	190	HPK	470307532	11989893
30200020017712	MOD	EC_R6P.4U	30221254003115	2	210	HPK	470307532	11989893
30200020017714	MOD	EC_R6P.4U	30221153803533	3	199.8	KARLSRUHE-IEKP	470307524	12449825
30200020017714	MOD	EC_R6P.4U	30221216054936	2	178.97	KARLSRUHE-IEKP	470307524	12449825
30200020017715	MOD	EC_R6P.4U	30221152703131	3	190	HPK	470393548	5765449
30200020017715	MOD	EC_R6P.4U	30221253302702	2	210	HPK	470393548	5765449
30200020017716	MOD	EC_R6P.4U	30221154103823	3	170	HPK	470308036	14087545
30200020017716	MOD	EC_R6P.4U	30221254603315	2	190	HPK	470308036	14087545
30200020017718	MOD	EC_R5P.6D	30220953304411	3	180	HPK	470061482	10419007
30200020017718	MOD	EC_R5P.6D	30221041800109	2	134.82	KARLSRUHE-IEKP	470061482	10419007
30200020017719	MOD	EC_R5S.6U	30220953204131	3	190	HPK	470160813	12450861
30200020017719	MOD	EC_R5S.6U	30221053304030	2	200	HPK	470160813	12450861
30200020017721	MOD	EC_R6P.4U	30221153803521	3	230	HPK	470083532	5504401
30200020017721	MOD	EC_R6P.4U	30221254603303	2	200	HPK	470083532	5504401
30200020017722	MOD	EC_R5P.6D	30220953304409	3	200	HPK	470182058	14874079
30200020017722	MOD	EC_R5P.6D	30221053304104	2	190	HPK	470182058	14874079
30200020017723	MOD	EC_R6P.4U	30221154103818	3	190	HPK	470148816	14416505
30200020017723	MOD	EC_R6P.4U	30221253802934	2	205.08	KARLSRUHE-IEKP	470148816	14416505
30200020017724	MOD	EC_R6P.4U	30221154103801	3	200	HPK	470374604	7730809
30200020017724	MOD	EC_R6P.4U	30221253802825	2	190	HPK	470374604	7730809
30200020017725	MOD	EC_R5S.6U	30220953204115	3	170	HPK	470061485	6223343
30200020017725	MOD	EC_R5S.6U	30221053604326	2	190	HPK	470061485	6223343
30200020017726	MOD	EC_R5P.6D	30220953304408	3	180	HPK	470065830	11924819
30200020017726	MOD	EC_R5P.6D	30221053304105	2	180	HPK	470065830	11924819
30200020017727	MOD	EC_R6P.4U	30221116054845	3	132.92	KARLSRUHE-IEKP	470095812	3929477
30200020017727	MOD	EC_R6P.4U	30221216053313	2	45.79	KARLSRUHE-IEKP	470095812	3929477
30200020017728	MOD	EC_R6P.4U	30221153803524	3	230	HPK	470132684	12186257
30200020017728	MOD	EC_R6P.4U	30221254603310	2	200	HPK	470132684	12186257
30200020017729	MOD	EC_R5P.6D	30220953304405	3	170	HPK	470114726	9826879
30200020017729	MOD	EC_R5P.6D	30221053304122	2	200	HPK	470114726	9826879
30200020017730	MOD	EC_R6P.4U	30221154103820	3	200	HPK	470049224	5700209
30200020017730	MOD	EC_R6P.4U	30221253802817	2	190	HPK	470049224	5700209
30200020017731	MOD	EC_R6P.4U	30221116055089	3	66.04	KARLSRUHE-IEKP	470095820	12320289
30200020017731	MOD	EC_R6P.4U	30221254003113	2	210	HPK	470095820	12320289
30200020017732	MOD	EC_R6P.4U	30221116055096	3	75.76	KARLSRUHE-IEKP	470115792	14088817
30200020017732	MOD	EC_R6P.4U	30221216053314	2	52.22	KARLSRUHE-IEKP	470115792	14088817
30200020017733	MOD	EC_R6P.4U	30221152703038	3	210	HPK	470160836	5697913
30200020017733	MOD	EC_R6P.4U	30221254103209	2	170	HPK	470160836	5697913
30200020017734	MOD	EC_R5S.6U	30220953504710	3	210	HPK	470340773	3668491
30200020017734	MOD	EC_R5S.6U	30221053304039	2	210	HPK	470340773	3668491
30200020017735	MOD	EC_R5S.6U	30220953204113	3	190	HPK	470340781	3273639
30200020017735	MOD	EC_R5S.6U	30221053604304	2	200	HPK	470340781	3273639
30200020017736	MOD	EC_R6P.4U	30221116054846	3	188.63	KARLSRUHE-IEKP	470325444	16383609
30200020017736	MOD	EC_R6P.4U	30221216055183	2	77.52	KARLSRUHE-IEKP	470325444	16383609
30200020017739	MOD	EC_R5S.6U	30220953204114	3	190	HPK	470160809	6028709
30200020017739	MOD	EC_R5S.6U	30221053304033	2	200	HPK	470160809	6028709
30200020017741	MOD	EC_R6P.4U	30221152703113	3	190	HPK	470114764	5372531
30200020017741	MOD	EC_R6P.4U	30221253302718	2	220	HPK	470114764	5372531
30200020017742	MOD	EC_R6P.4U	30221153803520	3	230	HPK	470132680	7469177
30200020017742	MOD	EC_R6P.4U	30221253802824	2	200	HPK	470132680	7469177
30200020017743	MOD	EC_R6P.4U	30221153803531	3	190	HPK	470344900	3863117
30200020017743	MOD	EC_R6P.4U	30221254103211	2	170	HPK	470344900	3863117
30200020017744	MOD	EC_R6P.4U	30221153803530	3	230	HPK	470427596	15988101
30200020017744	MOD	EC_R6P.4U	30221253802812	2	220	HPK	470427596	15988101
30200020017745	MOD	EC_R6P.4U	30221151802735	3	262	HPK	470356676	7860625
30200020017745	MOD	EC_R6P.4U	30221253802807	2	220	HPK	470356676	7860625
30200020017747	MOD	EC_R5P.6D	30220953304403	3	180	HPK	470114730	1506911
30200020017747	MOD	EC_R5P.6D	30221053304110	2	200	HPK	470114730	1506911
30200020017749	MOD	EC_R5P.6D	30220953304402	3	180	HPK	470328486	1571295
30200020017749	MOD	EC_R5P.6D	30221053304111	2	200	HPK	470328486	1571295
30200020017750	MOD	EC_R6P.4U	30221154103819	3	200	HPK	470340804	5895033
30200020017750	MOD	EC_R6P.4U	30221216054944	2	190.74	KARLSRUHE-IEKP	470340804	5895033
30200020017751	MOD	EC_R6P.4U	30221152703124	3	190	HPK	470394060	11663917
30200020017751	MOD	EC_R6P.4U	30221253302721	2	210	HPK	470394060	11663917
30200020017752	MOD	EC_R6P.4U	30221152703107	3	200	HPK	470344144	16252577
30200020017752	MOD	EC_R6P.4U	30221253302719	2	240	HPK	470344144	16252577
30200020017753	MOD	EC_R6P.4U	30221152703115	3	190	HPK	470442696	14152203
30200020017753	MOD	EC_R6P.4U	30221241600903	2	220	HPK	470442696	14152203
30200020017754	MOD	EC_R5P.6D	30220953304404	3	190	HPK	470045354	15332959
30200020017754	MOD	EC_R5P.6D	30221053304120	2	190	HPK	470045354	15332959
30200020017755	MOD	EC_R6P.4U	30221153803502	3	210	HPK	470340812	5632415
30200020017755	MOD	EC_R6P.4U	30221254103202	2	200	HPK	470340812	5632415
30200020017756	MOD	EC_R6P.4U	30221152703110	3	190	HPK	470393540	14089773
30200020017756	MOD	EC_R6P.4U	30221253302723	2	220	HPK	470393540	14089773
30200020017757	MOD	EC_R6P.4U	30221154103822	3	170	HPK	470160068	12317317
30200020017757	MOD	EC_R6P.4U	30221254603313	2	190	HPK	470160068	12317317
30200020017758	MOD	EC_R6P.4U	30221154103805	3	190	HPK	470344908	7798405
30200020017758	MOD	EC_R6P.4U	30221254603317	2	190	HPK	470344908	7798405
30200020017759	MOD	EC_R6P.4U	30221154103802	3	200	HPK	470049220	11662637
30200020017759	MOD	EC_R6P.4U	30221254603305	2	180	HPK	470049220	11662637
30200020017761	MOD	EC_R6P.4U	30221154103827	3	165.2	KARLSRUHE-IEKP	470341316	10221023
30200020017761	MOD	EC_R6P.4U	30221216054937	2	174.12	KARLSRUHE-IEKP	470341316	10221023
30200020017762	MOD	EC_R6P.4U	30221153803534	3	210	HPK	470423756	5699953
30200020017762	MOD	EC_R6P.4U	30221253302729	2	240	HPK	470423756	5699953
30200020017763	MOD	EC_R6P.4U	30221152703109	3	200	HPK	470308044	16514681
30200020017763	MOD	EC_R6P.4U	30221253302733	2	240	HPK	470308044	16514681
30200020017764	MOD	EC_R6P.4U	30221153803538	3	220	HPK	470409676	3798831
30200020017764	MOD	EC_R6P.4U	30221254103208	2	200	HPK	470409676	3798831
30200020017765	MOD	EC_R6P.4U	30221152703101	3	210	HPK	470079436	5896269
30200020017765	MOD	EC_R6P.4U	30221254103210	2	180	HPK	470079436	5896269
30200020017766	MOD	EC_R6P.4U	30221153803517	3	230	HPK	470374596	8256545
30200020017766	MOD	EC_R6P.4U	30221254103207	2	200	HPK	470374596	8256545
30200020017768	MOD	EC_R6P.4U	30221116054852	3	167.67	KARLSRUHE-IEKP	470099148	7601499
30200020017768	MOD	EC_R6P.4U	30221216053312	2	43.1	KARLSRUHE-IEKP	470099148	7601499
30200020017769	MOD	EC_R6P.4U	30221153803542	3	190	HPK	470160844	13890437
30200020017769	MOD	EC_R6P.4U	30221254603306	2	180	HPK	470160844	13890437
30200020017770	MOD	EC_R6P.4U	30221116054850	3	170.2	KARLSRUHE-IEKP	470062540	7862673
30200020017770	MOD	EC_R6P.4U	30221216053315	2	50.59	KARLSRUHE-IEKP	470062540	7862673
30200020017771	MOD	EC_R6P.4U	30221153803503	3	230	HPK	470427592	15856347
30200020017771	MOD	EC_R6P.4U	30221253802806	2	220	HPK	470427592	15856347
30200020017773	MOD	EC_R6P.4U	30221153803515	3	240	HPK	470114760	7862905
30200020017773	MOD	EC_R6P.4U	30221254103201	2	210	HPK	470114760	7862905
30200020017774	MOD	EC_R6P.4U	30221152703121	3	190	HPK	470442704	14086411
30200020017774	MOD	EC_R6P.4U	30221253302706	2	210	HPK	470442704	14086411
30200020017775	MOD	EC_R6P.4U	30221153803512	3	230	HPK	470427600	13891697
30200020017775	MOD	EC_R6P.4U	30221253802823	2	210	HPK	470427600	13891697
30200020017776	MOD	EC_R6P.4U	30221153803522	3	240	HPK	470357956	7797105
30200020017776	MOD	EC_R6P.4U	30221253802818	2	200	HPK	470357956	7797105
30200020017777	MOD	EC_R6P.4U	30221153803518	3	240	HPK	470409680	11991339
30200020017777	MOD	EC_R6P.4U	30221254103205	2	200	HPK	470409680	11991339
30200020017778	MOD	EC_R5S.6U	30220953204116	3	190	HPK	470050729	16511653
30200020017778	MOD	EC_R5S.6U	30221052303415	2	190	HPK	470050729	16511653
30200020017779	MOD	EC_R6P.4U	30221154103806	3	200	HPK	470160076	5633145
30200020017779	MOD	EC_R6P.4U	30221254603311	2	190	HPK	470160076	5633145
30200020017780	MOD	EC_R6P.4U	30221154003625	3	193.34	KARLSRUHE-IEKP	470176196	1834335
30200020017780	MOD	EC_R6P.4U	30221253802944	2	184.25	KARLSRUHE-IEKP	470176196	1834335
30200020017781	MOD	EC_R6P.4U	30221153803505	3	206.73	KARLSRUHE-IEKP	470099140	14020641
30200020017781	MOD	EC_R6P.4U	30221253802910	2	225.57	KARLSRUHE-IEKP	470099140	14020641
30200020017782	MOD	EC_R6P.4U	30221153803540	3	190	HPK	470083528	11794065
30200020017782	MOD	EC_R6P.4U	30221254603307	2	190	HPK	470083528	11794065
30200020017784	MOD	EC_R6P.4U	30221141501311	3	240	HPK	470344132	7731745
30200020017784	MOD	EC_R6P.4U	30221253802804	2	220	HPK	470344132	7731745
30200020017785	MOD	EC_R6P.4U	30221153803529	3	230	HPK	470050756	11794033
30200020017785	MOD	EC_R6P.4U	30221253802809	2	220	HPK	470050756	11794033
30200020017786	MOD	EC_R6P.4U	30221153803528	3	230	HPK	470132688	5633383
30200020017786	MOD	EC_R6P.4U	30221253802802	2	230	HPK	470132688	5633383
30200020017787	MOD	EC_R6P.4U	30221154103804	3	200	HPK	470049228	12513837
30200020017787	MOD	EC_R6P.4U	30221254603302	2	180	HPK	470049228	12513837
30200020017788	MOD	EC_R6P.4U	30221153803501	3	198.97	KARLSRUHE-IEKP	470176204	8123681
30200020017788	MOD	EC_R6P.4U	30221253802803	2	190.61	KARLSRUHE-IEKP	470176204	8123681
30200020017789	MOD	EC_R6P.4U	30221152703132	3	190	HPK	470361288	11796155
30200020017789	MOD	EC_R6P.4U	30221253302705	2	210	HPK	470361288	11796155
30200020017791	MOD	EC_R6P.4U	30221153803537	3	210	HPK	470050764	4061985
30200020017791	MOD	EC_R6P.4U	30221253802813	2	230	HPK	470050764	4061985
30200020017793	MOD	EC_R6P.4U	30221153803407	3	206.16	KARLSRUHE-IEKP	470062532	7467385
30200020017793	MOD	EC_R6P.4U	30221254003116	2	230	HPK	470062532	7467385
30200020017795	MOD	EC_R5P.6D	30220953304412	3	170	HPK	470094254	9565023
30200020017795	MOD	EC_R5P.6D	30221053304109	2	180	HPK	470094254	9565023
30200020017796	MOD	EC_R6P.4U	30221153803506	3	220	HPK	470442692	5764741
30200020017796	MOD	EC_R6P.4U	30221253802808	2	210	HPK	470442692	5764741
30200020017797	MOD	EC_R5S.6U	30220953204117	3	180	HPK	470324397	14546477
30200020017797	MOD	EC_R5S.6U	30221053304037	2	200	HPK	470324397	14546477
30200020017798	MOD	EC_R6P.4U	30221153803507	3	240	HPK	470325452	11990551
30200020017798	MOD	EC_R6P.4U	30221253802828	2	230	HPK	470325452	11990551
30200020017799	MOD	EC_R6P.4U	30221153803516	3	240	HPK	470427588	8057123
30200020017799	MOD	EC_R6P.4U	30221254103206	2	210	HPK	470427588	8057123
30200020017800	MOD	EC_R5S.6U	30220953204111	3	180	HPK	470374573	7598631
30200020017800	MOD	EC_R5S.6U	30221053304036	2	200	HPK	470374573	7598631
30200020017835	MOD	EC_R6P.4U	30221154003613	3	169.53	KARLSRUHE-IEKP	470341324	3931257
30200020017835	MOD	EC_R6P.4U	30221254003114	2	200	HPK	470341324	3931257
30200020017867	MOD	EC_R6P.4U	30221154003715	3	176.26	KARLSRUHE-IEKP	470063044	14153337
30200020017867	MOD	EC_R6P.4U	30221254603312	2	190	HPK	470063044	14153337
30200020017872	MOD	EC_R6P.4U	30221153803526	3	240	HPK	470357964	7797309
30200020017872	MOD	EC_R6P.4U	30221254103204	2	200	HPK	470357964	7797309
30200020017876	MOD	EC_R6P.4U	30221153803420	3	179.57	KARLSRUHE-IEKP	470063052	16645409
30200020017876	MOD	EC_R6P.4U	30221216054940	2	182.34	KARLSRUHE-IEKP	470063052	16645409
30200020017893	MOD	EC_R6P.4U	30221116055094	3	75.37	KARLSRUHE-IEKP	470099656	3405089
