OBJECT_ID	OBJECT	TYPE_DESCRIPTION	SENSOR	NUMBER_IN_CONTAINER	V_DEPL_V	CENTER	DET_ID	DCUID
30200020009620	MOD	OB_L12P.4U	30220453020539	2	190	HPK	436228402	16446935
30200020009620	MOD	OB_L12P.4U	30220453120807	3	180	HPK	436228402	16446935
30200020009621	MOD	OB_L12P.4U	30220453020540	2	181.67	PISA	436228410	16645183
30200020009621	MOD	OB_L12P.4U	30220453120806	3	180	HPK	436228410	16645183
30200020009622	MOD	OB_L12P.4U	30220453020541	2	170	HPK	436232870	6225211
30200020009622	MOD	OB_L12P.4U	30220453120804	3	161.44	PISA	436232870	6225211
30200020009623	MOD	OB_L12P.4U	30220453120802	2	170	HPK	436232878	7600191
30200020009623	MOD	OB_L12P.4U	30220453120803	3	180	HPK	436232878	7600191
30200020009624	MOD	OB_L12P.4U	30220452819301	3	203.89	PISA	436232886	14547995
30200020009624	MOD	OB_L12P.4U	30220452819302	2	210	HPK	436232886	14547995
30200020009625	MOD	OB_L12P.4U	30220452819303	2	220	HPK	436233542	12516823
30200020009625	MOD	OB_L12P.4U	30220453222043	3	200	HPK	436233542	12516823
30200020009626	MOD	OB_L12P.4U	30220452819304	2	220	HPK	436233550	3798079
30200020009626	MOD	OB_L12P.4U	30220453222042	3	200	HPK	436233550	3798079
30200020009627	MOD	OB_L12P.4U	30220452819306	2	210	HPK	436233558	7862847
30200020009627	MOD	OB_L12P.4U	30220453222041	3	210	HPK	436233558	7862847
30200020009628	MOD	OB_L12P.4U	30220452819307	2	220	HPK	436233286	16710207
30200020009628	MOD	OB_L12P.4U	30220453222040	3	210	HPK	436233286	16710207
30200020009629	MOD	OB_L12P.4U	30220452819308	2	220	HPK	436233294	14089279
30200020009629	MOD	OB_L12P.4U	30220453222039	3	200	HPK	436233294	14089279
30200020009630	MOD	OB_L12P.4U	30220452819309	2	220	HPK	436233302	16118247
30200020009630	MOD	OB_L12P.4U	30220453222038	3	200	HPK	436233302	16118247
30200020009631	MOD	OB_L12P.4U	30220452819310	2	210	HPK	436233382	4125811
30200020009631	MOD	OB_L12P.4U	30220453222037	3	200	HPK	436233382	4125811
30200020009632	MOD	OB_L12P.4U	30220452819311	2	220	HPK	436233390	3799071
30200020009632	MOD	OB_L12P.4U	30220453222036	3	210	HPK	436233390	3799071
30200020009633	MOD	OB_L12P.4U	30220452819314	2	210	HPK	436233398	12251835
30200020009633	MOD	OB_L12P.4U	30220453222034	3	200	HPK	436233398	12251835
30200020009634	MOD	OB_L12P.4U	30220452819317	2	200	HPK	436233158	11924083
30200020009634	MOD	OB_L12P.4U	30220453222031	3	210	HPK	436233158	11924083
30200020009635	MOD	OB_L12P.4U	30220452819318	2	220	HPK	436233166	13761007
30200020009635	MOD	OB_L12P.4U	30220453222030	3	210	HPK	436233166	13761007
30200020009636	MOD	OB_L12P.4U	30220452819320	2	200	HPK	436233174	5634931
30200020009636	MOD	OB_L12P.4U	30220453222026	3	200	HPK	436233174	5634931
30200020009637	MOD	OB_L12P.4U	30220452819321	2	210	HPK	436232358	12515851
30200020009637	MOD	OB_L12P.4U	30220453222025	3	210	HPK	436232358	12515851
30200020009638	MOD	OB_L12P.4U	30220452819322	2	210	HPK	436232366	11992651
30200020009638	MOD	OB_L12P.4U	30220453222022	3	200	HPK	436232366	11992651
30200020009639	MOD	OB_L12P.4U	30220452819323	2	210	HPK	436232374	14611183
30200020009639	MOD	OB_L12P.4U	30220453222021	3	200	HPK	436232374	14611183
30200020009640	MOD	OB_L12P.4U	30220452819325	2	210	HPK	436228282	7993327
30200020009640	MOD	OB_L12P.4U	30220453222020	3	220	HPK	436228282	7993327
30200020009641	MOD	OB_L12P.4U	30220452819326	2	210	HPK	436228490	11923943
30200020009641	MOD	OB_L12P.4U	30220453222019	3	220	HPK	436228490	11923943
30200020009642	MOD	OB_L12P.4U	30220452819327	2	210	HPK	436228498	12320443
30200020009642	MOD	OB_L12P.4U	30220453222018	3	210	HPK	436228498	12320443
30200020009643	MOD	OB_L12P.4U	30220452819328	2	210	HPK	436228506	16381799
30200020009643	MOD	OB_L12P.4U	30220453222017	3	200	HPK	436228506	16381799
30200020009644	MOD	OB_L12P.4U	30220452819332	2	200	HPK	436228586	16642543
30200020009644	MOD	OB_L12P.4U	30220453222016	3	210	HPK	436228586	16642543
30200020009645	MOD	OB_L12P.4U	30220452919404	2	200	HPK	436228594	7797003
30200020009645	MOD	OB_L12P.4U	30220453222014	3	200	HPK	436228594	7797003
30200020009646	MOD	OB_L12P.4U	30220452919406	2	200	HPK	436228602	3273455
30200020009646	MOD	OB_L12P.4U	30220453222013	3	210	HPK	436228602	3273455
30200020009647	MOD	OB_L12P.4U	30220452919415	2	220	HPK	436229066	7992435
30200020009647	MOD	OB_L12P.4U	30220453222012	3	210	HPK	436229066	7992435
30200020009648	MOD	OB_L12P.4U	30220452919417	2	210	HPK	436229074	7993715
30200020009648	MOD	OB_L12P.4U	30220452919428	3	210	HPK	436229074	7993715
30200020009649	MOD	OB_L12P.4U	30220452919418	2	210	HPK	436229082	6026507
30200020009649	MOD	OB_L12P.4U	30220452919426	3	210	HPK	436229082	6026507
30200020009650	MOD	OB_L12P.4U	30220452919419	2	220	HPK	436228234	5764795
30200020009650	MOD	OB_L12P.4U	30220452919425	3	210	HPK	436228234	5764795
30200020009651	MOD	OB_L12P.4U	30220452919420	2	210	HPK	436228242	7731571
30200020009651	MOD	OB_L12P.4U	30220452919423	3	210	HPK	436228242	7731571
30200020009652	MOD	OB_L12P.4U	30220452919421	2	210	HPK	436228250	12516619
30200020009652	MOD	OB_L12P.4U	30220452919422	3	210	HPK	436228250	12516619
30200020009653	MOD	OB_L12P.4U	30220452417604	2	200	HPK	436228298	11926621
30200020009653	MOD	OB_L12P.4U	30220452417612	3	190	HPK	436228298	11926621
30200020009654	MOD	OB_L12P.4U	30220452417601	2	210	HPK	436228306	4127783
30200020009654	MOD	OB_L12P.4U	30220452417810	3	230	HPK	436228306	4127783
30200020009655	MOD	OB_L12P.4U	30220452417602	2	210	HPK	436228314	16184683
30200020009655	MOD	OB_L12P.4U	30220452417809	3	240	HPK	436228314	16184683
30200020009656	MOD	OB_L12P.4U	30220452417603	2	220	HPK	436229002	12318055
30200020009656	MOD	OB_L12P.4U	30220452417808	3	230	HPK	436229002	12318055
30200020009657	MOD	OB_L12P.4U	30220452417605	2	220	HPK	436229010	12449359
30200020009657	MOD	OB_L12P.4U	30220452417807	3	230	HPK	436229010	12449359
30200020009658	MOD	OB_L12P.4U	30220452417606	2	220	HPK	436229018	12451131
30200020009658	MOD	OB_L12P.4U	30220452417806	3	230	HPK	436229018	12451131
30200020009659	MOD	OB_L12P.4U	30220452417607	2	220	HPK	436229034	16642795
30200020009659	MOD	OB_L12P.4U	30220452417805	3	230	HPK	436229034	16642795
30200020009660	MOD	OB_L12P.4U	30220452417608	2	220	HPK	436229042	14284603
30200020009660	MOD	OB_L12P.4U	30220452417804	3	240	HPK	436229042	14284603
30200020009661	MOD	OB_L12P.4U	30220452417609	2	220	HPK	436229050	6157239
30200020009661	MOD	OB_L12P.4U	30220452417803	3	240	HPK	436229050	6157239
30200020009662	MOD	OB_L12P.4U	30220452417610	2	210	HPK	436229322	16382875
30200020009662	MOD	OB_L12P.4U	30220452417802	3	240	HPK	436229322	16382875
30200020009663	MOD	OB_L12P.4U	30220452417611	2	220	HPK	436229330	3800559
30200020009663	MOD	OB_L12P.4U	30220452417801	3	240	HPK	436229330	3800559
30200020009664	MOD	OB_L12P.4U	30220452417613	2	220	HPK	436229338	14283327
30200020009664	MOD	OB_L12P.4U	30220452417640	3	230	HPK	436229338	14283327
30200020009665	MOD	OB_L12P.4U	30220452417614	2	230	HPK	436228330	12513855
30200020009665	MOD	OB_L12P.4U	30220452417639	3	230	HPK	436228330	12513855
30200020009666	MOD	OB_L12P.4U	30220452417615	2	230	HPK	436228338	16120731
30200020009666	MOD	OB_L12P.4U	30220452417638	3	230	HPK	436228338	16120731
30200020009667	MOD	OB_L12P.4U	30220452417617	2	220	HPK	436228346	15857855
30200020009667	MOD	OB_L12P.4U	30220452417637	3	230	HPK	436228346	15857855
30200020009668	MOD	OB_L12P.4U	30220452417618	2	200	HPK	436232998	16642971
30200020009668	MOD	OB_L12P.4U	30220452417636	3	250	HPK	436232998	16642971
30200020009669	MOD	OB_L12P.4U	30220452417619	2	220	HPK	436233006	12514203
30200020009669	MOD	OB_L12P.4U	30220452417635	3	230	HPK	436233006	12514203
30200020009670	MOD	OB_L12P.4U	30220452417620	2	200	HPK	436233014	5895895
30200020009670	MOD	OB_L12P.4U	30220452417634	3	230	HPK	436233014	5895895
30200020009671	MOD	OB_L12P.4U	30220452417621	2	240	HPK	436232966	12189299
30200020009671	MOD	OB_L12P.4U	30220452417633	3	230	HPK	436232966	12189299
30200020009672	MOD	OB_L12P.4U	30220452417622	2	230	HPK	436232974	16513615
30200020009672	MOD	OB_L12P.4U	30220452417632	3	230	HPK	436232974	16513615
30200020009673	MOD	OB_L12P.4U	30220452417623	2	230	HPK	436232982	12187495
30200020009673	MOD	OB_L12P.4U	30220452417631	3	240	HPK	436232982	12187495
30200020009674	MOD	OB_L12P.4U	30220452417624	2	240	HPK	436233126	7598907
30200020009674	MOD	OB_L12P.4U	30220452417630	3	230	HPK	436233126	7598907
30200020009675	MOD	OB_L12P.4U	30220452417625	2	230	HPK	436233134	16383039
30200020009675	MOD	OB_L12P.4U	30220452417629	3	230	HPK	436233134	16383039
30200020009676	MOD	OB_L12P.4U	30220452417626	2	240	HPK	436233142	6158551
30200020009676	MOD	OB_L12P.4U	30220452417628	3	230	HPK	436233142	6158551
30200020009677	MOD	OB_L34P.4U	30220452417733	2	240	HPK	436262180	6159423
30200020009677	MOD	OB_L34P.4U	30220452417833	3	230	HPK	436262180	6159423
30200020009678	MOD	OB_L34P.4U	30220452417811	2	230	HPK	436262184	7467583
30200020009678	MOD	OB_L34P.4U	30220452417832	3	230	HPK	436262184	7467583
30200020009679	MOD	OB_L34P.4U	30220452417812	2	230	HPK	436262188	4062011
30200020009679	MOD	OB_L34P.4U	30220452417831	3	230	HPK	436262188	4062011
30200020009680	MOD	OB_L34P.4U	30220452417813	2	230	HPK	436262192	5895247
30200020009680	MOD	OB_L34P.4U	30220452417830	3	230	HPK	436262192	5895247
30200020009681	MOD	OB_L34P.4U	30220452417814	2	220	HPK	436261520	6158011
30200020009681	MOD	OB_L34P.4U	30220452417829	3	230	HPK	436261520	6158011
30200020009682	MOD	OB_L34P.4U	30220452417815	2	240	HPK	436261524	14088891
30200020009682	MOD	OB_L34P.4U	30220452417828	3	230	HPK	436261524	14088891
30200020009683	MOD	OB_L34P.4U	30220452417816	2	230	HPK	436261528	15858035
30200020009683	MOD	OB_L34P.4U	30220452417827	3	230	HPK	436261528	15858035
30200020009684	MOD	OB_L34P.4U	30220452417817	2	240	HPK	436262196	16643559
30200020009684	MOD	OB_L34P.4U	30220452417826	3	230	HPK	436262196	16643559
30200020009685	MOD	OB_L34P.4U	30220452417818	2	230	HPK	436262200	8125007
30200020009685	MOD	OB_L34P.4U	30220452417825	3	230	HPK	436262200	8125007
30200020009686	MOD	OB_L34P.4U	30220452417819	2	240	HPK	436261764	11661835
30200020009686	MOD	OB_L34P.4U	30220452417824	3	230	HPK	436261764	11661835
30200020009687	MOD	OB_L34P.4U	30220452417820	2	230	HPK	436261768	6157807
30200020009687	MOD	OB_L34P.4U	30220452417823	3	230	HPK	436261768	6157807
30200020009688	MOD	OB_L34P.4U	30220452417821	2	230	HPK	436261772	3797743
30200020009688	MOD	OB_L34P.4U	30220452417822	3	230	HPK	436261772	3797743
30200020009689	MOD	OB_L12P.4D	30220452417517	2	200	HPK	436232666	8321081
30200020009689	MOD	OB_L12P.4D	30220452919804	3	190	HPK	436232666	8321081
30200020009690	MOD	OB_L12P.4D	30220452417324	2	230	HPK	436244902	3406757
30200020009690	MOD	OB_L12P.4D	30220452919835	3	210	HPK	436244902	3406757
30200020009691	MOD	OB_L12P.4D	30220452417325	2	250	HPK	436244910	3798131
30200020009691	MOD	OB_L12P.4D	30220452919834	3	220	HPK	436244910	3798131
30200020009692	MOD	OB_L12P.4D	30220452417401	2	240	HPK	436244918	8058425
30200020009692	MOD	OB_L12P.4D	30220452919833	3	200	HPK	436244918	8058425
30200020009693	MOD	OB_L12P.4D	30220452417402	2	240	HPK	436245414	5503909
30200020009693	MOD	OB_L12P.4D	30220452919832	3	210	HPK	436245414	5503909
30200020009694	MOD	OB_L12P.4D	30220452417403	2	240	HPK	436245422	12251705
30200020009694	MOD	OB_L12P.4D	30220452919831	3	210	HPK	436245422	12251705
30200020009695	MOD	OB_L12P.4D	30220452417405	2	230	HPK	436245430	16383141
30200020009695	MOD	OB_L12P.4D	30220452919830	3	210	HPK	436245430	16383141
30200020009696	MOD	OB_L12P.4D	30220452417406	2	230	HPK	436232426	7732301
30200020009696	MOD	OB_L12P.4D	30220452919829	3	200	HPK	436232426	7732301
30200020009697	MOD	OB_L12P.4D	30220452417407	2	230	HPK	436232434	14284109
30200020009697	MOD	OB_L12P.4D	30220452919828	3	220	HPK	436232434	14284109
30200020009698	MOD	OB_L12P.4D	30220452417409	2	220	HPK	436232442	3273293
30200020009698	MOD	OB_L12P.4D	30220452919827	3	210	HPK	436232442	3273293
30200020009699	MOD	OB_L12P.4D	30220452417410	2	240	HPK	436245798	12185933
30200020009699	MOD	OB_L12P.4D	30220452919826	3	220	HPK	436245798	12185933
30200020009700	MOD	OB_L12P.4D	30220452417411	2	230	HPK	436245806	11663013
30200020009700	MOD	OB_L12P.4D	30220452919825	3	210	HPK	436245806	11663013
30200020009701	MOD	OB_L12P.4D	30220452417412	2	240	HPK	436245814	5371301
30200020009701	MOD	OB_L12P.4D	30220452919824	3	210	HPK	436245814	5371301
30200020009702	MOD	OB_L12P.4D	30220452417413	2	230	HPK	436233258	7795789
30200020009702	MOD	OB_L12P.4D	30220452919823	3	220	HPK	436233258	7795789
30200020009703	MOD	OB_L12P.4D	30220452417414	2	240	HPK	436233266	3537061
30200020009703	MOD	OB_L12P.4D	30220452919822	3	200	HPK	436233266	3537061
30200020009704	MOD	OB_L12P.4D	30220452417415	2	230	HPK	436233274	8319653
30200020009704	MOD	OB_L12P.4D	30220452919821	3	200	HPK	436233274	8319653
30200020009705	MOD	OB_L12P.4D	30220452417416	2	240	HPK	436232458	5632589
30200020009705	MOD	OB_L12P.4D	30220452919820	3	200	HPK	436232458	5632589
30200020009706	MOD	OB_L12P.4D	30220452417417	2	240	HPK	436232466	7729741
30200020009706	MOD	OB_L12P.4D	30220452919819	3	210	HPK	436232466	7729741
30200020009707	MOD	OB_L12P.4D	30220452417418	2	240	HPK	436232474	11663693
30200020009707	MOD	OB_L12P.4D	30220452919818	3	210	HPK	436232474	11663693
30200020009708	MOD	OB_L12P.4D	30220452417419	2	230	HPK	436233034	11663781
30200020009708	MOD	OB_L12P.4D	30220452919817	3	200	HPK	436233034	11663781
30200020009709	MOD	OB_L12P.4D	30220452417420	2	230	HPK	436233042	3535437
30200020009709	MOD	OB_L12P.4D	30220452919816	3	210	HPK	436233042	3535437
30200020009710	MOD	OB_L12P.4D	30220452417421	2	230	HPK	436233050	7469221
30200020009710	MOD	OB_L12P.4D	30220452919815	3	210	HPK	436233050	7469221
30200020009711	MOD	OB_L12P.4D	30220452417422	2	230	HPK	436233066	3604051
30200020009711	MOD	OB_L12P.4D	30220452919813	3	200	HPK	436233066	3604051
30200020009712	MOD	OB_L12P.4D	30220452417423	2	230	HPK	436229446	13890469
30200020009712	MOD	OB_L12P.4D	30220452919812	3	210	HPK	436229446	13890469
30200020009713	MOD	OB_L12P.4D	30220452417424	2	230	HPK	436233082	12515385
30200020009713	MOD	OB_L12P.4D	30220452919811	3	210	HPK	436233082	12515385
30200020009714	MOD	OB_L12P.4D	30220452417425	2	230	HPK	436233322	13759909
30200020009714	MOD	OB_L12P.4D	30220452919809	3	200	HPK	436233322	13759909
30200020009715	MOD	OB_L12P.4D	30220452417426	2	240	HPK	436233330	5501861
30200020009715	MOD	OB_L12P.4D	30220452919808	3	210	HPK	436233330	5501861
30200020009716	MOD	OB_L12P.4D	30220452417427	2	240	HPK	436233338	5373093
30200020009716	MOD	OB_L12P.4D	30220452919807	3	210	HPK	436233338	5373093
30200020009717	MOD	OB_L12P.4D	30220452417428	2	230	HPK	436249482	4127909
30200020009717	MOD	OB_L12P.4D	30220452919806	3	210	HPK	436249482	4127909
30200020009718	MOD	OB_L12P.4D	30220452417429	2	230	HPK	436249490	16383565
30200020009718	MOD	OB_L12P.4D	30220452919805	3	210	HPK	436249490	16383565
30200020009719	MOD	OB_L12P.4D	30220452417430	2	230	HPK	436249498	14284965
30200020009719	MOD	OB_L12P.4D	30220452919803	3	200	HPK	436249498	14284965
30200020009720	MOD	OB_L12P.4D	30220452417431	2	230	HPK	436246022	13758885
30200020009720	MOD	OB_L12P.4D	30220452919802	3	200	HPK	436246022	13758885
30200020009721	MOD	OB_L12P.4D	30220452417432	2	240	HPK	436246030	16446009
30200020009721	MOD	OB_L12P.4D	30220452919801	3	210	HPK	436246030	16446009
30200020009722	MOD	OB_L12P.4D	30220452417433	2	230	HPK	436246038	5372069
30200020009722	MOD	OB_L12P.4D	30220452417837	3	240	HPK	436246038	5372069
30200020009723	MOD	OB_L12P.4D	30220452417434	2	240	HPK	436245222	14021197
30200020009723	MOD	OB_L12P.4D	30220452417836	3	230	HPK	436245222	14021197
30200020009724	MOD	OB_L12P.4D	30220452417435	2	240	HPK	436245230	14613669
30200020009724	MOD	OB_L12P.4D	30220452417835	3	230	HPK	436245230	14613669
30200020009725	MOD	OB_L12P.4D	30220452417436	2	230	HPK	436245238	11926861
30200020009725	MOD	OB_L12P.4D	30220452417834	3	230	HPK	436245238	11926861
30200020009726	MOD	OB_L12P.4D	30220452417515	2	230	HPK	436245382	5896781
30200020009726	MOD	OB_L12P.4D	30220452417732	3	240	HPK	436245382	5896781
30200020009727	MOD	OB_L12P.4D	30220452417518	2	240	HPK	436245390	7598757
30200020009727	MOD	OB_L12P.4D	30220452417731	3	250	HPK	436245390	7598757
30200020009728	MOD	OB_L12P.4D	30220452417519	2	230	HPK	436245398	3274829
30200020009728	MOD	OB_L12P.4D	30220452417730	3	240	HPK	436245398	3274829
30200020009729	MOD	OB_L12P.4D	30220452417520	2	230	HPK	436245254	3601465
30200020009729	MOD	OB_L12P.4D	30220452417729	3	240	HPK	436245254	3601465
30200020009730	MOD	OB_L12P.4D	30220452417521	2	230	HPK	436245262	14611621
30200020009730	MOD	OB_L12P.4D	30220452417728	3	250	HPK	436245262	14611621
30200020009731	MOD	OB_L12P.4D	30220452417522	2	200	HPK	436245270	16642469
30200020009731	MOD	OB_L12P.4D	30220452417727	3	240	HPK	436245270	16642469
30200020009732	MOD	OB_L12P.4D	30220452417523	2	240	HPK	436228710	3535693
30200020009732	MOD	OB_L12P.4D	30220452417726	3	240	HPK	436228710	3535693
30200020009733	MOD	OB_L12P.4D	30220452417524	2	240	HPK	436228718	7993165
30200020009733	MOD	OB_L12P.4D	30220452417725	3	240	HPK	436228718	7993165
30200020009734	MOD	OB_L12P.4D	30220452417526	2	230	HPK	436228726	7993677
30200020009734	MOD	OB_L12P.4D	30220452417724	3	240	HPK	436228726	7993677
30200020009735	MOD	OB_L12P.4D	30220452417527	2	230	HPK	436228390	16380109
30200020009735	MOD	OB_L12P.4D	30220452417723	3	250	HPK	436228390	16380109
30200020009736	MOD	OB_L12P.4D	30220452417528	2	230	HPK	436228398	14089785
30200020009736	MOD	OB_L12P.4D	30220452417722	3	240	HPK	436228398	14089785
30200020009737	MOD	OB_L12P.4D	30220452417529	2	230	HPK	436228406	5370277
30200020009737	MOD	OB_L12P.4D	30220452417721	3	250	HPK	436228406	5370277
30200020009738	MOD	OB_L12P.4D	30220452417530	2	200	HPK	436232874	12514361
30200020009738	MOD	OB_L12P.4D	30220452417719	3	240	HPK	436232874	12514361
30200020009739	MOD	OB_L12P.4D	30220452417531	2	210	HPK	436232882	8322213
30200020009739	MOD	OB_L12P.4D	30220452417718	3	240	HPK	436232882	8322213
30200020009740	MOD	OB_L12P.4D	30220452417534	2	220	HPK	436232890	15989413
30200020009740	MOD	OB_L12P.4D	30220452417717	3	240	HPK	436232890	15989413
30200020009741	MOD	OB_L12P.4D	30220452417535	2	230	HPK	436233546	5503397
30200020009741	MOD	OB_L12P.4D	30220452417716	3	250	HPK	436233546	5503397
30200020009742	MOD	OB_L12P.4D	30220452417701	2	250	HPK	436233554	16645797
30200020009742	MOD	OB_L12P.4D	30220452417715	3	240	HPK	436233554	16645797
30200020009743	MOD	OB_L12P.4D	30220452417702	2	240	HPK	436233562	6156709
30200020009743	MOD	OB_L12P.4D	30220452417714	3	240	HPK	436233562	6156709
30200020009744	MOD	OB_L12P.4D	30220452417703	2	240	HPK	436233290	14087737
30200020009744	MOD	OB_L12P.4D	30220452417713	3	250	HPK	436233290	14087737
30200020009745	MOD	OB_L12P.4D	30220452417704	2	240	HPK	436233298	11663525
30200020009745	MOD	OB_L12P.4D	30220452417712	3	240	HPK	436233298	11663525
30200020009746	MOD	OB_L12P.4D	30220452417705	2	240	HPK	436233306	16185913
30200020009746	MOD	OB_L12P.4D	30220452417710	3	240	HPK	436233306	16185913
30200020009747	MOD	OB_L12P.4D	30220452417706	2	250	HPK	436233386	3535949
30200020009747	MOD	OB_L12P.4D	30220452417709	3	240	HPK	436233386	3535949
30200020009748	MOD	OB_L12P.4D	30220452417707	2	240	HPK	436233394	16120909
30200020009748	MOD	OB_L12P.4D	30220452417708	3	240	HPK	436233394	16120909
30200020009749	MOD	OB_L12P.4D	30220453322501	2	190	HPK	436233402	8322105
30200020009749	MOD	OB_L12P.4D	30220453623510	3	176.85	PISA	436233402	8322105
30200020009750	MOD	OB_L12P.4D	30220453322502	2	190	HPK	436233162	11794085
30200020009750	MOD	OB_L12P.4D	30220453623526	3	193.85	PISA	436233162	11794085
30200020009751	MOD	OB_L12P.4D	30220453322503	2	187.66	PISA	436233170	11989817
30200020009751	MOD	OB_L12P.4D	30220453623519	3	194.95	PISA	436233170	11989817
30200020009752	MOD	OB_L12P.4D	30220453322504	2	190	HPK	436233178	12253753
30200020009752	MOD	OB_L12P.4D	30220453623509	3	190	HPK	436233178	12253753
30200020009753	MOD	OB_L12P.4D	30220453322505	2	190	HPK	436232362	11793317
30200020009753	MOD	OB_L12P.4D	30220453623507	3	190	HPK	436232362	11793317
30200020009754	MOD	OB_L12P.4D	30220453322507	2	190	HPK	436232370	7601061
30200020009754	MOD	OB_L12P.4D	30220453623506	3	166.77	PISA	436232370	7601061
30200020009755	MOD	OB_L12P.4D	30220453322508	2	190	HPK	436232378	11925069
30200020009755	MOD	OB_L12P.4D	30220453623505	3	190	HPK	436232378	11925069
30200020009756	MOD	OB_L12P.4D	30220453322511	2	190	HPK	436228262	13762213
30200020009756	MOD	OB_L12P.4D	30220453623504	3	190	HPK	436228262	13762213
30200020009757	MOD	OB_L12P.4D	30220453322516	2	190	HPK	436228270	5897125
30200020009757	MOD	OB_L12P.4D	30220453322542	3	188.65	PISA	436228270	5897125
30200020009758	MOD	OB_L12P.4D	30220453322519	2	180	HPK	436228278	3274149
30200020009758	MOD	OB_L12P.4D	30220453322541	3	190	HPK	436228278	3274149
30200020009759	MOD	OB_L12P.4D	30220453322520	2	190	HPK	436228486	5962041
30200020009759	MOD	OB_L12P.4D	30220453322540	3	190	HPK	436228486	5962041
30200020009760	MOD	OB_L12P.4D	30220453322523	2	190	HPK	436228494	7992229
30200020009760	MOD	OB_L12P.4D	30220453322530	3	177.79	PISA	436228494	7992229
30200020009761	MOD	OB_L12P.4D	30220453322524	2	192.52	PISA	436228502	15856037
30200020009761	MOD	OB_L12P.4D	30220453322529	3	190	HPK	436228502	15856037
30200020009762	MOD	OB_L12P.4D	30220452919836	2	200	HPK	436228582	14089529
30200020009762	MOD	OB_L12P.4D	30220453623533	3	220	HPK	436228582	14089529
30200020009763	MOD	OB_L12P.4D	30220452919837	2	220	HPK	436228590	3799717
30200020009763	MOD	OB_L12P.4D	30220453623532	3	200	HPK	436228590	3799717
30200020009764	MOD	OB_L12P.4D	30220452919838	2	210	HPK	436228598	3797093
30200020009764	MOD	OB_L12P.4D	30220453623531	3	240	HPK	436228598	3797093
30200020009765	MOD	OB_L12P.4D	30220453322506	2	200	HPK	436229062	11794597
30200020009765	MOD	OB_L12P.4D	30220453623530	3	210	HPK	436229062	11794597
30200020009766	MOD	OB_L12P.4D	30220453322509	2	200	HPK	436229070	3276453
30200020009766	MOD	OB_L12P.4D	30220453623529	3	200	HPK	436229070	3276453
30200020009767	MOD	OB_L12P.4D	30220453322510	2	200	HPK	436229078	15856549
30200020009767	MOD	OB_L12P.4D	30220453623528	3	240	HPK	436229078	15856549
30200020009768	MOD	OB_L12P.4D	30220453322512	2	235.28	PISA	436228230	12188069
30200020009768	MOD	OB_L12P.4D	30220453623527	3	220	HPK	436228230	12188069
30200020009769	MOD	OB_L12P.4D	30220453322513	2	200	HPK	436228238	11924301
30200020009769	MOD	OB_L12P.4D	30220453623525	3	230	HPK	436228238	11924301
30200020009770	MOD	OB_L12P.4D	30220453322514	2	200	HPK	436228246	7469389
30200020009770	MOD	OB_L12P.4D	30220453623524	3	200	HPK	436228246	7469389
30200020009771	MOD	OB_L12P.4D	30220453322515	2	200	HPK	436228294	11923621
30200020009771	MOD	OB_L12P.4D	30220453623522	3	240	HPK	436228294	11923621
30200020009772	MOD	OB_L12P.4D	30220453322517	2	200	HPK	436228302	5895501
30200020009772	MOD	OB_L12P.4D	30220453623521	3	220	HPK	436228302	5895501
30200020009773	MOD	OB_L12P.4D	30220453322521	2	200	HPK	436228310	8320677
30200020009773	MOD	OB_L12P.4D	30220453623520	3	250	HPK	436228310	8320677
30200020009774	MOD	OB_L12P.4D	30220453322522	2	200	HPK	436228998	12251449
30200020009774	MOD	OB_L12P.4D	30220453623518	3	210	HPK	436228998	12251449
30200020009775	MOD	OB_L12P.4D	30220453322525	2	200	HPK	436229006	11990329
30200020009775	MOD	OB_L12P.4D	30220453623516	3	230	HPK	436229006	11990329
30200020009776	MOD	OB_L12P.4D	30220453322526	2	230	HPK	436229014	6224953
30200020009776	MOD	OB_L12P.4D	30220453623515	3	200	HPK	436229014	6224953
30200020009777	MOD	OB_L12P.4D	30220453322527	2	200	HPK	436229030	12252473
30200020009777	MOD	OB_L12P.4D	30220453623514	3	230	HPK	436229030	12252473
30200020009779	MOD	OB_L12P.4D	30220453322531	2	210	HPK	436229038	11662245
30200020009779	MOD	OB_L12P.4D	30220453623508	3	200	HPK	436229038	11662245
30200020009780	MOD	OB_L12P.4D	30220453322532	2	200	HPK	436229046	7795001
30200020009780	MOD	OB_L12P.4D	30220453623503	3	210	HPK	436229046	7795001
30200020009781	MOD	OB_L12P.4D	30220453322533	2	210	HPK	436229318	16251537
30200020009781	MOD	OB_L12P.4D	30220453623501	3	240	HPK	436229318	16251537
30200020009782	MOD	OB_L12P.4D	30220453322534	2	200	HPK	436229326	7797305
30200020009782	MOD	OB_L12P.4D	30220453322539	3	230	HPK	436229326	7797305
30200020009783	MOD	OB_L12P.4D	30220453322535	2	240	HPK	436229334	3535781
30200020009783	MOD	OB_L12P.4D	30220453322538	3	200	HPK	436229334	3535781
30200020009784	MOD	OB_L12P.4D	30220453322536	2	220	HPK	436228326	11926349
30200020009784	MOD	OB_L12P.4D	30220453322537	3	230	HPK	436228326	11926349
30200020009785	MOD	OB_L56P.6U	30220352912107	2	190.78	PERUGIA	436298708	7994027
30200020009785	MOD	OB_L56P.6U	30220353612611	3	190	HPK	436298708	7994027
