TIDplus_3_2_1_3/channel003,"402674337,402674341,402674345"
TOBminus_2_2_2_7/channel003,"436245225,436245226,436245233,436245234,436245241,436245242"
TOBminus_2_2_2_7/channel002,"436245221,436245222,436245229,436245230,436245237,436245238"
TECminus_7_8_4_2_3/channel002,"470161380,470161384,470161388,470161392,470161396"
TOBminus_1_3_1_4/channel002,"436228869,436228870,436228877,436228878,436228885,436228886"
TIBminus_2_2_1_2/channel003,"369136757,369136761,369136765"
TIBminus_2_2_1_2/channel002,"369136758,369136762,369136766"
TECminus_4_4_3_1_3/channel003,"470099428,470099432,470099436,470099440,470099444"
TECminus_4_4_3_1_3/channel002,"470099365,470099366,470099369,470099370"
TIBminus_4_2_1_4/channel003,"369170612,369170616,369170620,369170644,369170648,369170652"
TIBminus_4_2_1_4/channel002,"369170628,369170632,369170636,369170660,369170664,369170668"
TECminus_1_5_1_1_3/channel003,"470115044,470115048,470115052,470115056,470115060"
TECminus_1_5_1_1_3/channel002,"470114981,470114982,470114985,470114986"
TECplus_1_7_1_1_3/channel002,"470409637,470409638,470409641,470409642"
TECplus_1_7_1_1_3/channel003,"470409700,470409704,470409708,470409712,470409716"
TOBminus_3_1_1_3/channel002,"436262500,436262508,436262516"
TOBminus_3_1_1_3/channel003,"436262504,436262512,436262520"
TOBminus_3_2_1_3/channel003,"436261512,436261520,436261528"
TOBminus_3_2_1_3/channel002,"436261508,436261516,436261524"
TECminus_7_8_4_2_3/channel003,"470161317,470161318,470161321,470161322,470161325,470161326"
TECplus_2_5_2_2_3/channel003,"470373029,470373030,470373033,470373034,470373037,470373038"
TECplus_2_5_2_2_3/channel002,"470373092,470373096,470373100,470373104,470373108"
TIDplus_6_3_1_3/channel002,"402676362,402676366,402676370"
TIDplus_6_3_1_3/channel003,"402676361,402676365,402676369"
TIBplus_2_5_1_5/channel002,"369141094,369141098,369141102"
TIBplus_2_5_1_5/channel003,"369141093,369141097,369141101"
TECminus_7_1_1_1_2/channel002,"470051012,470051016,470051020,470051024"
TECminus_7_1_1_1_2/channel003,"470050916,470050920,470050924,470050948,470050952,470050956,470050960"
TECminus_1_7_1_1_3/channel002,"470147749,470147750,470147753,470147754"
TIBminus_3_4_1_3/channel003,"369154452,369154456,369154460,369154468,369154472,369154476"
TIBminus_3_4_1_3/channel002,"369154436,369154440,369154444,369154484,369154488,369154492"
TIBminus_4_4_1_1/channel002,"369169780,369169784,369169788"
TIBminus_4_4_1_1/channel003,"369169764,369169768,369169772"
TIBminus_3_3_1_1/channel002,"369153284,369153288,369153292,369153300,369153304,369153308"
TIBminus_3_3_1_1/channel003,"369153316,369153320,369153324"
TECminus_5_6_3_1_1/channel003,"470132293,470132294,470132297,470132298"
TIBminus_2_8_1_5/channel003,"369137189,369137193,369137197"
TECplus_7_8_3_1_3/channel003,"470427620,470427624,470427628,470427632,470427636"
TECminus_6_4_4_2_3/channel003,"470095525,470095526,470095529,470095530,470095533,470095534"
TECplus_7_8_3_1_3/channel002,"470427557,470427558,470427561,470427562"
TIBminus_1_2_2_1/channel002,"369121382,369121386,369121390"
TIBminus_1_2_2_1/channel003,"369121381,369121385,369121389"
TECplus_1_7_1_1_2/channel002,"470409668,470409672,470409676,470409680"
TECminus_6_4_4_2_3/channel002,"470095588,470095592,470095596,470095600,470095604"
TIBplus_2_4_1_1/channel003,"369140949,369140953,369140957"
TIBplus_2_4_1_1/channel002,"369140950,369140954,369140958"
TECplus_3_3_2_2_2/channel003,"470340452,470340456,470340484,470340488,470340492"
TECplus_3_3_2_2_2/channel002,"470340548,470340552,470340556"
TOBplus_6_1_1_5/channel002,"436316420,436316428,436316436"
TOBplus_6_1_1_5/channel003,"436316424,436316432,436316440"
TECminus_5_6_3_1_3/channel002,"470132389,470132390,470132393,470132394"
TOBminus_5_1_2_5/channel003,"436294120,436294128,436294136"
TOBminus_5_1_2_5/channel002,"436294116,436294124,436294132"
TECplus_3_2_3_1_3/channel003,"470328292,470328296,470328300,470328304,470328308"
TECplus_3_2_3_1_3/channel002,"470328229,470328230,470328233,470328234"
TECminus_5_6_3_1_3/channel003,"470132452,470132456,470132460,470132464,470132468"
TOBplus_4_3_3_8/channel003,"436281512,436281520,436281528"
TOBplus_4_3_3_8/channel002,"436281508,436281516,436281524"
TOBplus_2_4_2_3/channel002,"436249957,436249958,436249965,436249966,436249973,436249974"
TOBplus_2_4_2_3/channel003,"436249961,436249962,436249969,436249970,436249977,436249978"
TOBminus_1_3_1_8/channel003,"436228745,436228746,436228753,436228754,436228761,436228762"
TOBminus_1_3_1_8/channel002,"436228741,436228742,436228749,436228750,436228757,436228758"
TOBplus_1_3_2_3/channel002,"436233125,436233126,436233133,436233134,436233141,436233142"
TOBplus_1_3_2_3/channel003,"436233129,436233130,436233137,436233138,436233145,436233146"
TOBplus_3_1_1_6/channel002,"436266500,436266508,436266516"
TOBplus_3_1_1_6/channel003,"436266504,436266512,436266520"
TECplus_6_2_4_2_3/channel002,"470324964,470324968,470324972,470324976,470324980"
TECminus_4_7_1_1_3/channel003,"470148580,470148584,470148588,470148592,470148596"
TOBplus_1_4_2_1/channel003,"436233545,436233546,436233553,436233554,436233561,436233562"
TOBplus_1_4_2_1/channel002,"436233541,436233542,436233549,436233550,436233557,436233558"
TOBplus_1_2_1_3/channel002,"436232613,436232614,436232621,436232622,436232629,436232630"
TOBplus_1_2_1_3/channel003,"436232617,436232618,436232625,436232626,436232633,436232634"
TOBminus_6_3_2_8/channel000,"436311624,436311632,436311636,436311640"
TOBplus_6_2_2_3/channel002,"436314948,436314956,436314964"
TOBminus_6_3_2_8/channel002,"436311620,436311628"
TIBplus_3_6_1_3/channel002,"369158788,369158792,369158796,369158804,369158808,369158812"
TIBplus_3_6_1_3/channel003,"369158772,369158776,369158780,369158820,369158824,369158828"
TOBminus_5_1_2_8/channel002,"436294020,436294028,436294036"
TOBminus_5_1_2_8/channel003,"436294024,436294032,436294040"
TECplus_3_7_1_1_3/channel002,"470410149,470410150,470410153,470410154"
TIBminus_3_2_1_4/channel002,"369154276,369154280,369154284,369154292,369154296,369154300"
TOBminus_4_2_2_1/channel003,"436278184,436278192,436278200"
TOBminus_4_2_2_1/channel002,"436278180,436278188,436278196"
TECminus_8_6_4_2_1/channel003,"470128709,470128710"
TIBplus_3_3_1_3/channel002,"369158420,369158424,369158428,369158452,369158456,369158460"
TECplus_3_3_1_1_3/channel002,"470344613,470344614,470344617,470344618"
TOBplus_6_1_2_10/channel002,"436314532,436314540,436314548"
TOBplus_6_1_2_10/channel003,"436314536,436314544,436314552"
TECplus_3_3_1_1_3/channel003,"470344676,470344680,470344684,470344688,470344692"
TECminus_4_6_3_1_1/channel003,"470132037,470132038,470132041,470132042"
TECminus_7_2_3_1_2/channel003,"470067300,470067304,470067308,470067332,470067336,470067340,470067344"
TECplus_4_1_2_2_1/channel002,"470307877,470307878"
TOBminus_6_1_2_2/channel003,"436310184,436310192,436310200"
TOBminus_6_1_2_2/channel002,"436310180,436310188,436310196"
TOBminus_4_2_1_2/channel003,"436277992,436278000,436278008"
TOBminus_4_2_1_2/channel002,"436277988,436277996,436278004"
TECminus_3_1_1_1_3/channel002,"470049957,470049958,470049961,470049962"
TECminus_2_2_3_1_2/channel002,"470066116,470066120,470066124,470066128"
TOBminus_6_1_1_7/channel003,"436312392,436312400,436312408"
TOBminus_6_1_1_7/channel002,"436312388,436312396,436312404"
TOBminus_4_2_1_3/channel002,"436278020,436278028,436278036"
TOBminus_4_2_1_3/channel003,"436278024,436278032,436278040"
TIBplus_1_5_1_1/channel003,"369124645,369124649,369124653"
TIBplus_1_5_1_1/channel002,"369124646,369124650,369124654"
TECminus_8_2_3_1_3/channel003,"470065636,470065640,470065644,470065648,470065652"
TECminus_8_2_3_1_3/channel002,"470065573,470065574,470065577,470065578"
TECminus_4_7_2_2_2/channel003,"470144100,470144104,470144132,470144136,470144140"
TECminus_4_7_2_2_2/channel002,"470144196,470144200,470144204"
TOBminus_3_1_2_5/channel003,"436260936,436260944,436260952"
TOBminus_3_1_2_5/channel002,"436260932,436260940,436260948"
TOBplus_4_2_3_6/channel002,"436282660,436282668,436282676"
TOBplus_4_2_3_6/channel003,"436282664,436282672,436282680"
TECminus_2_2_3_1_2/channel003,"470066020,470066024,470066028,470066052,470066056,470066060,470066064"
TECplus_3_4_3_1_2/channel002,"470361028,470361032,470361036,470361040"
TIDminus_4_2_1_1/channel002,"402666258,402666262,402666266"
TIDminus_4_2_1_1/channel003,"402666257,402666261,402666265"
TIDminus_1_1_2_4/channel002,"402664610,402664614,402664618"
TIDminus_1_1_2_4/channel003,"402664609,402664613,402664617"
TECminus_3_1_2_2_2/channel002,"470045636,470045640,470045644"
TECminus_3_1_2_2_2/channel003,"470045540,470045544,470045572,470045576,470045580"
TIDplus_3_2_1_2/channel003,"402674453,402674457,402674461"
TIDplus_3_2_1_2/channel002,"402674454,402674458,402674462"
TIBminus_1_4_2_5/channel002,"369121606,369121610,369121614"
TIBminus_1_4_2_5/channel003,"369121605,369121609,369121613"
TECminus_6_6_4_2_2/channel002,"470128324,470128328,470128332"
TECminus_6_6_4_2_2/channel003,"470128228,470128232,470128260,470128264,470128268"
TECplus_5_6_4_2_1/channel000,470390086
TOBminus_5_2_2_1/channel002,"436294820,436294828,436294836"
TOBminus_5_2_2_1/channel003,"436294824,436294832,436294840"
TECplus_5_1_2_2_3/channel002,"470308324,470308328,470308332,470308336,470308340"
TECplus_5_1_2_2_3/channel003,"470308261,470308262,470308265,470308266,470308269,470308270"
TIBplus_3_6_1_1/channel002,"369157732,369157736,369157740,369157748,369157752,369157756"
TIBplus_3_6_1_1/channel003,"369157764,369157768,369157772"
TECminus_7_7_2_2_3/channel003,"470144933,470144934,470144937,470144938,470144941,470144942"
TECminus_7_7_2_2_3/channel002,"470144996,470145000,470145004,470145008,470145012"
TECminus_4_5_2_2_3/channel002,"470111460,470111464,470111468,470111472,470111476"
TECminus_4_5_2_2_3/channel003,"470111397,470111398,470111401,470111402,470111405,470111406"
TIBminus_4_6_1_4/channel003,"369171076,369171080,369171084,369171108,369171112,369171116"
TIBminus_4_6_1_4/channel002,"369171060,369171064,369171068,369171092,369171096,369171100"
TECplus_5_4_3_1_3/channel002,"470361509,470361510,470361513,470361514"
TIBminus_4_4_1_3/channel002,"369170772,369170776,369170780,369170804,369170808,369170812"
TIBminus_4_4_1_3/channel003,"369170788,369170792,369170796,369170820,369170824,369170828"
TIBminus_1_4_2_3/channel002,"369121574,369121578,369121582"
TIBminus_1_4_2_3/channel003,"369121573,369121577,369121581"
TECminus_5_7_1_1_3/channel003,"470148836,470148840,470148844,470148848,470148852"
TECminus_5_7_1_1_3/channel002,"470148773,470148774,470148777,470148778"
TIBplus_1_6_1_4/channel003,"369124773,369124777,369124781"
TIBplus_1_6_1_4/channel002,"369124774,369124778,369124782"
TOBplus_3_3_1_5/channel002,"436266052,436266060,436266068"
TOBplus_3_2_2_7/channel003,"436265736,436265744,436265752"
TOBplus_3_2_2_7/channel002,"436265732,436265740,436265748"
TECplus_5_4_3_1_3/channel003,"470361572,470361576,470361580,470361584,470361588"
TECminus_2_6_4_2_1/channel003,"470127173,470127174"
TECplus_8_3_1_1_1/channel003,"470345797,470345798,470345801,470345802"
TECplus_8_3_1_1_1/channel002,"470345765,470345766,470345769,470345770"
TECplus_8_1_2_2_2/channel003,"470308964,470308968,470308996,470309000,470309004"
TOBminus_2_3_1_1/channel003,"436245289,436245290,436245297,436245298,436245305,436245306"
TOBminus_2_3_1_1/channel002,"436245285,436245286,436245293,436245294,436245301,436245302"
TOBminus_5_4_1_4/channel002,"436295492,436295500,436295508"
TOBminus_5_4_1_4/channel003,"436295496,436295504,436295512"
TECplus_1_9_4_2_3/channel002,"470438372,470438376,470438380,470438384,470438388"
TOBminus_5_3_2_4/channel002,"436295204,436295212,436295220"
TECplus_1_1_1_1_3/channel002,"470311333,470311334,470311337,470311338"
TECplus_1_1_2_2_2/channel002,"470307268,470307272,470307276"
TECminus_6_6_3_1_3/channel003,"470132708,470132712,470132716,470132720,470132724"
TECminus_8_9_4_2_2/channel002,"470177988,470177992,470177996"
TECminus_5_6_4_2_3/channel002,"470128100,470128104,470128108,470128112,470128116"
TECminus_5_6_4_2_3/channel003,"470128037,470128038,470128041,470128042,470128045,470128046"
TIBminus_2_2_2_5/channel003,"369137829,369137833,369137837"
TIBminus_2_2_2_5/channel002,"369137830,369137834,369137838"
TECplus_1_9_3_1_3/channel002,"470442405,470442406,470442409,470442410"
TOBplus_4_2_2_5/channel003,"436282408,436282416,436282424"
TECplus_8_5_2_2_2/channel002,"470374596,470374600,470374604"
TECplus_8_5_2_2_2/channel003,"470374500,470374504,470374532,470374536,470374540"
TOBminus_5_2_1_2/channel002,"436294500,436294508,436294516"
TOBminus_5_2_1_2/channel003,"436294504,436294512,436294520"
TIDminus_4_2_2_2/channel002,"402666790,402666794,402666798"
TIDminus_4_2_2_2/channel003,"402666789,402666793,402666797"
TECminus_4_2_3_1_1/channel003,"470066501,470066502,470066505,470066506"
TECminus_4_2_3_1_1/channel002,"470066469,470066470,470066473,470066474"
TECminus_6_3_1_1_3/channel003,"470083556,470083560,470083564,470083568,470083572"
TECminus_7_5_1_1_2/channel002,"470116548,470116552,470116556,470116560"
TECminus_7_5_1_1_2/channel003,"470116452,470116456,470116460,470116484,470116488,470116492,470116496"
TECplus_7_3_1_1_3/channel003,"470345700,470345704,470345708,470345712,470345716"
TECminus_7_5_2_2_1/channel003,"470112069,470112070"
TECminus_3_2_3_1_1/channel002,"470066213,470066214,470066217,470066218"
TECminus_3_2_3_1_1/channel003,"470066245,470066246,470066249,470066250"
TECminus_2_2_4_2_1/channel003,"470061637,470061638"
TECminus_2_2_4_2_1/channel002,"470061605,470061606"
TIBplus_4_3_1_1/channel002,"369173732,369173736,369173740,369173748,369173752,369173756"
TIBplus_4_3_1_1/channel003,"369173764,369173768,369173772,369173780,369173784,369173788"
TECplus_4_3_1_1_1/channel003,"470344773,470344774,470344777,470344778"
TIBplus_4_2_1_4/channel002,"369174724,369174728,369174732,369174740,369174744,369174748"
TIBplus_4_2_1_4/channel003,"369174756,369174760,369174764"
TOBplus_5_2_2_2/channel002,"436298884,436298892,436298900"
TOBplus_5_2_2_2/channel003,"436298888,436298896,436298904"
TIBplus_1_2_1_1/channel000,369124445
TECplus_2_2_4_2_2/channel003,"470323812,470323816,470323844,470323848,470323852"
TIBplus_1_2_1_1/channel002,"369124438,369124442,369124446"
TIBplus_1_2_1_1/channel003,"369124437,369124441"
TIBplus_3_5_1_2/channel002,"369157684,369157688,369157692,369157716,369157720,369157724"
TIBplus_3_5_1_2/channel003,"369157668,369157672,369157676,369157700,369157704,369157708"
TECplus_2_2_4_2_2/channel002,"470323908,470323912,470323916"
TIDplus_2_1_2_1/channel003,"402672901,402672905,402672945"
TIDplus_2_1_2_1/channel002,"402672902,402672906,402672946"
TECplus_1_4_4_2_3/channel003,"470356389,470356390,470356393,470356394,470356397,470356398"
TECplus_1_4_4_2_3/channel002,"470356452,470356456,470356460,470356464,470356468"
TOBplus_4_1_2_6/channel000,"436281956,436281960,436281964,436281968,436281972,436281976"
TECminus_2_6_3_1_2/channel003,"470131556,470131560,470131564,470131588,470131592,470131596,470131600"
TOBminus_3_3_1_2/channel002,"436262052,436262060,436262068"
TIBplus_2_8_1_2/channel002,"369141238,369141242,369141246"
TIBplus_2_8_1_2/channel003,"369141237,369141241,369141245"
TECplus_7_5_1_1_1/channel003,"470378309,470378310,470378313,470378314"
TOBminus_6_4_2_10/channel002,"436312164,436312172,436312180"
TOBminus_6_4_2_10/channel003,"436312168,436312176,436312184"
TECplus_7_5_1_1_2/channel003,"470378340,470378344,470378348,470378372,470378376,470378380,470378384"
TECplus_7_5_1_1_2/channel002,"470378436,470378440,470378444,470378448"
TECminus_6_5_2_2_2/channel003,"470111844,470111848,470111876,470111880,470111884"
TECminus_6_5_2_2_2/channel002,"470111940,470111944,470111948"
TOBplus_5_4_1_8/channel003,"436299464,436299472,436299480"
TOBplus_5_4_1_8/channel002,"436299460,436299468,436299476"
TECminus_3_1_2_2_3/channel003,"470045605,470045606,470045609,470045610,470045613,470045614"
TECminus_3_1_2_2_3/channel002,"470045668,470045672,470045676,470045680,470045684"
TIBminus_1_4_2_4/channel003,"369121589,369121593,369121597"
TIBminus_1_4_2_4/channel002,"369121590,369121594,369121598"
TIDplus_6_3_1_1/channel002,"402676490,402676494,402676498"
TIDplus_6_3_1_1/channel003,"402676489,402676493,402676497"
TECplus_6_2_4_2_3/channel003,"470324901,470324902,470324905,470324906,470324909,470324910"
TECplus_3_1_1_1_3/channel002,"470311845,470311846,470311849,470311850"
TECplus_3_8_4_2_3/channel003,"470422437,470422438,470422441,470422442,470422445,470422446"
TECplus_3_8_4_2_3/channel002,"470422500,470422504,470422508,470422512,470422516"
TOBplus_5_4_1_3/channel002,"436299620,436299628,436299636"
TECminus_1_9_3_1_3/channel003,"470180580,470180584,470180588,470180592,470180596"
TECminus_5_8_3_1_2/channel003,"470165092,470165096,470165100,470165124,470165128,470165132,470165136"
TOBplus_5_4_1_3/channel003,"436299624,436299632,436299640"
TIBminus_4_1_1_4/channel002,"369170516,369170520,369170524,369170532,369170536,369170540"
TIBminus_4_1_1_4/channel003,"369170548,369170552,369170556"
TECminus_5_8_3_1_2/channel002,"470165188,470165192,470165196,470165200"
TIBplus_2_8_1_5/channel003,"369141285,369141289,369141293"
TIBplus_2_8_1_5/channel002,"369141286,369141290,369141294"
TOBminus_3_2_1_6/channel000,"436261412,436261420,436261428"
TOBplus_2_2_1_2/channel002,"436249029,436249030,436249037,436249038,436249045,436249046"
TOBplus_2_2_1_2/channel003,"436249033,436249034,436249041,436249042,436249049,436249050"
TECminus_8_8_4_2_3/channel003,"470161573,470161574,470161577,470161578,470161581,470161582"
TECminus_8_8_4_2_3/channel002,"470161636,470161640,470161644,470161648,470161652"
TECminus_8_1_2_2_3/channel003,"470046885,470046886,470046889,470046890,470046893,470046894"
TECminus_5_6_4_2_2/channel003,"470127972,470127976,470128004,470128008,470128012"
TECminus_5_6_4_2_2/channel002,"470128068,470128072,470128076"
TOBminus_6_3_1_6/channel002,"436311236,436311244,436311252"
TOBminus_6_3_1_6/channel003,"436311240,436311248,436311256"
TECplus_1_2_3_1_3/channel003,"470327780,470327784,470327788,470327792,470327796"
TECplus_1_2_3_1_3/channel002,"470327717,470327718,470327721,470327722"
TECminus_7_4_3_1_2/channel003,"470100068,470100072,470100076,470100100,470100104,470100108,470100112"
TIBminus_3_1_1_4/channel003,"369154148,369154152,369154156,369154164,369154168,369154172"
TECplus_6_8_3_1_2/channel003,"470427236,470427240,470427244,470427268,470427272,470427276,470427280"
TECplus_6_8_3_1_2/channel002,"470427332,470427336,470427340,470427344"
TIBminus_3_1_1_4/channel002,"369154132,369154136,369154140,369154180,369154184,369154188"
TECminus_6_5_1_1_2/channel003,"470116196,470116200,470116204,470116228,470116232,470116236,470116240"
TECminus_6_5_1_1_2/channel002,"470116292,470116296,470116300,470116304"
TECminus_6_6_3_1_2/channel002,"470132676,470132680,470132684,470132688"
TECminus_6_6_3_1_2/channel003,"470132580,470132584,470132588,470132612,470132616,470132620,470132624"
TECplus_5_1_1_1_1/channel002,"470312229,470312230,470312233,470312234"
TECplus_5_1_1_1_1/channel003,"470312261,470312262,470312265,470312266"
TOBminus_6_3_1_1/channel003,"436311080,436311088,436311096"
TOBminus_6_3_1_1/channel002,"436311076,436311084,436311092"
TECminus_2_5_1_1_3/channel002,"470115237,470115238,470115241,470115242"
TECplus_5_6_3_1_3/channel003,"470394340,470394344,470394348,470394352,470394356"
TECplus_5_6_3_1_3/channel002,"470394277,470394278,470394281,470394282"
TOBplus_4_2_1_3/channel003,"436282120,436282128,436282136"
TOBplus_4_2_1_3/channel002,"436282116,436282124,436282132"
TOBminus_3_3_2_3/channel003,"436262280,436262288,436262296"
TOBminus_3_3_2_3/channel002,"436262276,436262284,436262292"
TECminus_6_4_4_2_1/channel003,"470095429,470095430"
TOBminus_3_3_1_8/channel003,"436261864,436261872,436261880"
TOBminus_3_3_1_8/channel002,"436261860,436261868,436261876"
TIBminus_1_1_1_4/channel003,"369120325,369120329,369120333"
TIBminus_1_1_1_4/channel002,"369120326,369120330,369120334"
TECminus_2_5_1_1_3/channel003,"470115300,470115304,470115308,470115312,470115316"
TOBplus_2_3_2_7/channel003,"436249705,436249706,436249713,436249714,436249721,436249722"
TIBminus_1_5_1_1/channel002,"369120550,369120554,369120558"
TOBminus_4_2_2_3/channel003,"436278248,436278256,436278264"
TOBminus_4_2_2_3/channel002,"436278244,436278252,436278260"
TIBminus_1_5_1_1/channel003,"369120549,369120553,369120557"
TOBplus_1_4_2_2/channel002,"436233509,436233510,436233517,436233518,436233525,436233526"
TOBplus_1_4_2_2/channel003,"436233513,436233514,436233521,436233522,436233529,436233530"
TOBminus_1_2_2_4/channel003,"436228617,436228618,436228625,436228626,436228633,436228634"
TOBminus_1_2_2_4/channel002,"436228613,436228614,436228621,436228622,436228629,436228630"
TIBplus_2_4_2_4/channel003,"369142053,369142057,369142061"
TIBplus_2_4_2_4/channel002,"369142054,369142058,369142062"
TIDplus_1_1_2_2/channel003,"402672909,402672913,402672917"
TIDplus_1_1_2_2/channel002,"402672910,402672914,402672918"
TECminus_5_1_1_1_1/channel003,"470050373,470050374,470050377,470050378"
TECminus_5_1_1_1_1/channel002,"470050341,470050342,470050345,470050346"
TECplus_2_2_3_1_2/channel003,"470327908,470327912,470327916,470327940,470327944,470327948,470327952"
TECplus_2_2_3_1_2/channel002,"470328004,470328008,470328012,470328016"
TECminus_4_1_1_1_3/channel002,"470050213,470050214,470050217,470050218"
TECminus_4_1_1_1_3/channel003,"470050276,470050280,470050284,470050288,470050292"
TIBminus_1_5_1_2/channel003,"369120565,369120569,369120573"
TIBminus_1_5_1_2/channel002,"369120566,369120570,369120574"
TIDminus_1_1_1_4/channel003,"402664069,402664073,402664113"
TIDminus_1_1_1_4/channel002,"402664070,402664074,402664114"
TIBminus_1_6_2_3/channel002,"369121734,369121738,369121742"
TIBminus_1_6_2_3/channel003,"369121733,369121737,369121741"
TECminus_7_1_1_1_1/channel003,"470050885,470050886,470050889,470050890"
TECminus_7_1_1_1_1/channel002,"470050853,470050854,470050857,470050858"
TOBplus_5_3_1_3/channel003,"436299016,436299024,436299032"
TOBplus_5_3_1_3/channel002,"436299012,436299020,436299028"
TECminus_7_1_2_2_2/channel002,"470046660,470046664,470046668"
TOBminus_2_2_2_8/channel002,"436245253,436245254,436245261,436245262,436245269,436245270"
TOBminus_2_2_2_8/channel003,"436245257,436245258,436245265,436245266,436245273,436245274"
TOBminus_6_1_2_10/channel003,"436310440,436310448,436310456"
TOBminus_6_1_2_10/channel002,"436310436,436310444,436310452"
TECplus_8_6_3_1_3/channel002,"470395045,470395046,470395049,470395050"
TECplus_8_6_3_1_3/channel003,"470395108,470395112,470395116,470395120,470395124"
TECplus_8_2_3_1_3/channel002,"470329509,470329510,470329513,470329514"
TECplus_1_6_4_2_1/channel000,470389061
TECplus_3_4_3_1_2/channel003,"470360932,470360936,470360940,470360964,470360968,470360972,470360976"
TIDplus_2_1_1_4/channel003,"402672261,402672301,402672305"
TIDplus_2_1_1_4/channel002,"402672262,402672302,402672306"
TECminus_7_1_2_2_2/channel003,"470046564,470046568,470046596,470046600,470046604"
TECminus_4_7_2_2_3/channel002,"470144228,470144232,470144236,470144240,470144244"
TECminus_1_8_4_2_3/channel003,"470159781,470159782,470159785,470159786,470159789,470159790"
TECplus_1_5_2_2_1/channel003,"470372677,470372678"
TECplus_8_1_1_1_2/channel002,"470313156,470313160,470313164,470313168"
TOBminus_4_3_3_4/channel002,"436277284,436277292,436277300"
TOBminus_2_3_1_2/channel002,"436245317,436245318,436245325,436245326,436245333,436245334"
TOBminus_2_3_1_2/channel003,"436245321,436245322,436245329,436245330,436245337,436245338"
TOBminus_4_3_3_4/channel003,"436277288,436277296,436277304"
TECminus_4_1_1_1_2/channel003,"470050148,470050152,470050156,470050180,470050184,470050188,470050192"
TECminus_4_1_1_1_2/channel002,"470050244,470050248,470050252,470050256"
TOBplus_6_4_1_5/channel003,"436315944,436315952,436315960"
TIBplus_2_4_2_2/channel002,"369142022,369142026,369142030"
TECminus_2_2_3_1_1/channel003,"470065989,470065990,470065993,470065994"
TOBminus_5_4_2_6/channel002,"436295716,436295724,436295732"
TECplus_7_8_3_1_2/channel002,"470427588,470427592,470427596,470427600"
TECplus_7_8_3_1_2/channel003,"470427492,470427496,470427500,470427524,470427528,470427532,470427536"
TOBplus_5_3_2_4/channel003,"436299304,436299312,436299320"
TOBplus_5_3_2_4/channel002,"436299300,436299308,436299316"
TIDminus_5_3_2_4/channel002,"402668706,402668710,402668714"
TIDminus_5_3_2_4/channel003,"402668705,402668709,402668713"
TOBminus_6_4_2_9/channel003,"436312136,436312144,436312152"
TOBplus_2_4_2_2/channel003,"436249929,436249930,436249937,436249938,436249945,436249946"
TOBplus_2_4_2_2/channel002,"436249925,436249926,436249933,436249934,436249941,436249942"
TOBminus_5_4_1_2/channel002,"436295556,436295564,436295572"
TIBplus_3_5_1_3/channel003,"369158692,369158696,369158700,369158708,369158712,369158716"
TOBplus_4_3_3_7/channel002,"436281476,436281484,436281492"
TOBplus_4_3_3_7/channel003,"436281480,436281488,436281496"
TECplus_7_5_2_2_3/channel002,"470374372,470374376,470374380,470374384,470374388"
TOBplus_4_2_1_1/channel002,"436282052,436282060,436282068"
TOBplus_5_2_1_5/channel002,"436298500,436298508,436298516"
TOBplus_5_2_1_5/channel003,"436298504,436298512,436298520"
TIDplus_4_2_1_2/channel002,"402674438,402674478,402674482"
TIDplus_4_2_1_2/channel003,"402674437,402674477,402674481"
TECminus_2_4_3_1_2/channel002,"470098884,470098888,470098892,470098896"
TECminus_1_1_2_2_1/channel003,"470044997,470044998"
TECminus_1_1_2_2_1/channel002,"470044965,470044966"
TECplus_8_2_4_2_3/channel002,"470325476,470325480,470325484,470325488,470325492"
TECplus_8_2_4_2_3/channel003,"470325413,470325414,470325417,470325418,470325421,470325422"
TIBminus_4_6_1_1/channel002,"369169940,369169944,369169948,369169956,369169960,369169964"
TIBminus_4_6_1_1/channel003,"369169972,369169976,369169980"
TIBplus_4_4_1_1/channel003,"369173876,369173880,369173884"
TOBminus_5_3_2_9/channel000,"436295044,436295048,436295052,436295056,436295060,436295064"
TECplus_8_7_2_2_3/channel003,"470407333,470407334,470407337,470407338,470407341,470407342"
TECplus_8_7_2_2_3/channel002,"470407396,470407400,470407404,470407408,470407412"
TOBminus_6_2_2_5/channel003,"436310920,436310928,436310936"
TIBplus_3_4_1_2/channel002,"369157556,369157560,369157564,369157588,369157592,369157596"
TECminus_6_5_1_1_3/channel002,"470116261,470116262,470116265,470116266"
TECminus_3_3_1_1_1/channel003,"470082629,470082630,470082633,470082634"
TECminus_3_3_1_1_1/channel002,"470082597,470082598,470082601,470082602"
TIBminus_4_1_1_3/channel003,"369170484,369170488,369170492"
TIBminus_4_1_1_3/channel002,"369170468,369170472,369170476,369170500,369170504,369170508"
TECplus_4_7_1_1_2/channel002,"470410436,470410440,470410444,470410448"
TECminus_2_4_4_2_3/channel003,"470094501,470094502,470094505,470094506,470094509,470094510"
TECminus_2_4_4_2_3/channel002,"470094564,470094568,470094572,470094576,470094580"
TECminus_3_6_3_1_2/channel003,"470131812,470131816,470131820,470131844,470131848,470131852,470131856"
TECminus_3_6_3_1_2/channel002,"470131908,470131912,470131916,470131920"
TIBminus_2_8_2_2/channel002,"369138230,369138234,369138238"
TIBminus_2_8_2_2/channel003,"369138229,369138233,369138237"
TOBplus_4_1_1_7/channel002,"436281732,436281740,436281748"
