TIBplus_1_6_2_5/channel002    07-OCT-15 09.28.38.848000000 AM           448
TIBplus_1_6_2_5/channel002    07-OCT-15 09.28.48.755000000 AM           450
TIBplus_1_6_2_5/channel002    07-OCT-15 09.29.09.487000000 AM           450.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.31.10.050000000 AM           453
TIBplus_1_6_2_5/channel002    07-OCT-15 09.31.46.642000000 AM           453.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.33.29.300000000 AM           459.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.33.31.384000000 AM           457.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.34.01.016000000 AM           458.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.34.25.356000000 AM           458.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.35.50.468000000 AM           460
TIBplus_1_6_2_5/channel002    07-OCT-15 09.35.52.452000000 AM           465
TIBplus_1_6_2_5/channel002    07-OCT-15 09.35.54.325000000 AM           462.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.36.14.004000000 AM           463
TIBplus_1_6_2_5/channel002    07-OCT-15 09.37.50.726000000 AM           463.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.38.19.540000000 AM           454.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.38.22.867000000 AM           456.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.38.42.720000000 AM           455.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.40.11.597000000 AM           454.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.41.09.308000000 AM           455.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.41.19.485000000 AM           454.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.43.48.075000000 AM           455.399993896484
TIBplus_1_6_2_5/channel003    07-OCT-15 08.42.34.937000000 AM           10.3999996185303
TIBplus_1_6_2_5/channel003    07-OCT-15 08.42.36.657000000 AM           9.39999961853027
TIBplus_1_6_2_5/channel003    07-OCT-15 08.42.38.687000000 AM           6.19999980926514
TIBplus_1_6_2_5/channel003    07-OCT-15 08.42.40.942000000 AM           5
TIBplus_1_6_2_5/channel003    07-OCT-15 08.42.43.213000000 AM           3
TIBplus_1_6_2_5/channel003    07-OCT-15 08.45.18.219000000 AM           3.59999990463257
TIBplus_1_6_2_5/channel003    07-OCT-15 08.50.15.844000000 AM           4.40000009536743
TIBplus_1_6_2_5/channel003    07-OCT-15 08.52.46.450000000 AM           5
TIBplus_1_6_2_5/channel003    07-OCT-15 08.55.14.969000000 AM           5.59999990463257
TIBplus_1_6_2_5/channel003    07-OCT-15 08.57.39.781000000 AM           6.19999980926514
TIBplus_1_6_2_5/channel003    07-OCT-15 09.06.05.772000000 AM           6.80000019073486
TIBplus_1_6_2_5/channel003    07-OCT-15 09.08.34.513000000 AM           7.59999990463257
TIBplus_1_6_2_5/channel003    07-OCT-15 09.11.01.446000000 AM           8.19999980926514
TIBplus_1_6_2_5/channel003    07-OCT-15 09.14.40.526000000 AM           8.80000019073486
TIBplus_1_6_2_5/channel003    07-OCT-15 09.19.16.745000000 AM           9.60000038146973
TIBplus_1_6_2_5/channel003    07-OCT-15 09.21.41.879000000 AM           10.1999998092651
TIBplus_1_6_2_5/channel003    07-OCT-15 09.26.28.394000000 AM           11
TIBplus_1_6_2_5/channel003    07-OCT-15 09.31.10.050000000 AM           11.8000001907349
TIBplus_1_6_2_5/channel003    07-OCT-15 09.33.29.300000000 AM           12.6000003814697
TIBplus_1_6_2_5/channel003    07-OCT-15 09.35.52.452000000 AM           13.1999998092651
TIBplus_1_6_2_5/channel003    07-OCT-15 09.38.19.540000000 AM           12.6000003814697
TIBplus_1_6_2_5/channel003    07-OCT-15 09.38.21.145000000 AM           12
